,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
589,5.18,5.33,5.21,14,9,17,0.93,3,3,3,0.71,0.78,0.65,954,683,1054,68.14,75.89,62.0,318.0,351.0,5.0,5.125,5.333333333333333,5.0,7.0,3.5,5.0,5.0,5.0,5.0,7.0,5.5,0.0,4.0,5.5,5.0,0.0,0.0,4,9,0.0,0.0,1.0,0.0,3.0,6.0,0.7451,671.0,14.0,11.0,53.26,9.0,0.0,0.0,0.0
590,5.06,5.1,5.06,26,5,26,0.91,3,2,3,0.69,0.8,0.69,1531,328,1531,58.88,65.6,58.88,510.0,510.0,6.0,5.375,5.0,7.0,5.5,6.0,3.0,4.0,0.0,5.0,5.0,4.5,5.0,6.0,4.5,0.0,4.5,5.0,4,9,0.0,0.0,1.0,1.0,4.0,12.0,0.8138,1032.0,16.0,26.0,45.93,36.0,0.0,0.0,4.5
591,5.0,0.0,4.95,23,0,30,1.19,3,0,3,0.74,0.0,0.8,1501,0,2098,65.26,0.0,69.93,500.0,699.0,7.0,6.25,4.8125,0.0,0.0,7.0,5.5,4.5,5.0,2.0,4.0,5.0,5.5,4.0,8.0,0.0,4.0,7.0,2,8,0.0,0.0,1.0,1.0,6.0,12.0,0.7777,1294.0,19.0,30.0,55.77,26.0,0.0,0.0,5.0
592,4.97,0.0,4.97,19,0,19,0.96,3,0,3,0.68,0.0,0.68,1120,0,1120,58.95,0.0,58.95,373.0,373.0,7.0,5.0,4.75,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.5,4.0,4.5,0.0,7.0,4.5,0.0,1,6,0.0,0.0,0.0,1.0,1.0,9.0,0.7766,701.0,14.0,20.0,43.45,33.0,0.0,0.0,0.0
593,4.96,5.05,4.96,26,10,26,0.87,3,1,3,0.96,1.0,0.96,2106,842,2106,81.0,84.2,81.0,702.0,702.0,4.0,5.75,5.05,5.0,5.5,5.5,7.0,3.5,4.5,4.0,4.5,7.0,4.0,0.0,4.5,5.5,5.0,4.5,4,10,0.0,0.0,0.0,2.0,5.0,6.0,0.8029,1580.0,17.0,34.0,57.81,26.0,0.0,0.0,4.5
594,4.81,4.63,4.81,27,12,27,1.06,3,2,3,0.96,1.0,0.96,2369,1064,2369,87.74,88.67,87.74,790.0,790.0,6.0,5.25,4.75,4.0,4.0,7.0,6.0,5.5,5.0,4.0,5.5,2.5,4.0,3.5,4.5,0.0,0.0,4.0,4,10,0.0,0.0,0.0,0.0,0.0,3.0,0.8439,1342.0,22.0,11.0,51.75,21.0,0.0,0.0,6.0
595,6.18,0.0,6.0,22,0,30,0.81,2,0,2,0.86,0.0,0.8,1598,0,2040,72.64,0.0,68.0,799.0,1020.0,6.5,7.0,5.7,0.0,0.0,0.0,7.0,5.0,6.0,5.0,5.5,0.0,0.0,6.0,6.5,6.5,6.5,6.0,1,5,0.0,0.0,2.0,3.0,5.0,7.0,0.947,1931.0,17.0,23.0,49.64,19.0,0.0,0.0,5.5
596,6.0,6.0,5.88,25,1,34,0.89,2,0,2,0.84,1.0,0.88,1860,78,2578,74.4,78.0,75.82,930.0,1289.0,7.5,6.0,5.857142857142857,6.0,0.0,0.0,0.0,7.0,6.0,5.0,5.5,5.0,6.5,6.0,5.0,0.0,5.5,6.0,1,7,0.0,0.0,0.0,1.0,3.0,7.0,0.911,1803.0,29.0,18.0,56.11,21.0,0.0,0.0,5.0
597,5.63,0.0,5.31,8,0,24,0.95,2,0,5,0.88,0.0,0.88,603,0,1732,75.38,0.0,72.17,302.0,346.0,5.0,0.0,5.75,0.0,0.0,0.0,0.0,5.0,6.0,7.0,5.0,4.5,7.0,5.0,5.5,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.7513,368.0,9.0,15.0,53.26,9.0,0.0,0.0,0.0
598,5.47,0.0,5.45,16,0,21,0.94,2,0,2,0.94,0.0,0.81,1339,0,1563,83.69,0.0,74.43,670.0,782.0,7.0,5.5,5.0,0.0,0.0,6.0,5.0,4.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2,5,0.0,0.0,0.0,1.0,1.0,1.0,0.8912,1111.0,10.0,15.0,61.82,12.0,0.0,0.0,5.5
599,5.33,5.35,5.23,29,17,37,1.04,2,1,4,1.0,1.0,1.0,2610,1530,3330,90.0,90.0,90.0,1305.0,833.0,3.0,5.875,5.25,7.5,7.0,3.5,5.5,5.5,5.5,4.0,4.5,5.0,4.5,5.5,5.0,6.0,5.0,6.5,4,10,0.0,0.0,0.0,3.0,3.0,0.0,0.8281,1383.0,30.0,22.0,60.34,40.0,0.0,0.0,6.0
600,5.25,5.75,5.25,6,4,6,1.51,2,2,2,0.33,0.5,0.33,224,170,224,37.33,42.5,37.33,112.0,112.0,6.5,5.75,5.25,4.0,7.5,6.5,5.0,0.0,0.0,0.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,1.0,0.0,1.0,0.7804,141.0,4.0,6.0,45.83,8.0,0.0,0.0,0.0
601,5.23,5.21,5.18,26,14,36,0.78,2,1,3,1.0,1.0,0.94,2325,1245,2975,89.42,88.93,82.64,1163.0,992.0,6.5,5.125,5.3,4.5,7.0,5.0,4.0,5.5,5.5,5.5,6.0,6.0,4.0,6.0,5.0,4.0,5.0,0.0,4,10,0.0,0.0,1.0,0.0,0.0,3.0,0.8565,1590.0,24.0,32.0,49.21,50.0,0.0,0.0,5.5
602,5.16,0.0,5.0,16,0,23,0.77,2,0,2,0.63,0.0,0.74,778,0,1340,48.63,0.0,58.26,389.0,670.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,5.0,6.5,6.0,0,0,0.0,0.0,1.0,2.0,2.0,7.0,0.822,473.0,2.0,8.0,42.86,29.0,0.0,0.0,4.5
603,5.1,4.63,5.1,24,4,24,0.94,2,0,2,0.71,0.5,0.71,1381,135,1381,57.54,33.75,57.54,691.0,691.0,7.0,4.625,4.625,5.0,4.5,4.5,4.5,0.0,3.5,5.5,5.0,0.0,4.5,0.0,5.5,5.0,0.0,5.0,4,8,0.0,0.0,1.0,1.0,1.0,4.0,0.8401,973.0,9.0,16.0,41.62,34.0,0.0,0.0,5.5
604,5.03,0.0,5.05,29,0,38,1.17,2,0,2,1.0,0.0,1.0,2594,0,3403,89.45,0.0,89.55,1297.0,1702.0,5.5,4.5,5.333333333333333,0.0,5.0,4.5,4.0,5.5,6.0,5.5,6.5,5.5,5.5,5.5,6.5,3.5,5.5,6.5,3,9,0.0,0.0,0.0,0.0,0.0,4.0,0.8546,1761.0,25.0,30.0,57.87,16.0,0.0,0.0,6.25
605,5.0,4.88,5.04,22,4,28,1.0,2,0,2,0.95,1.0,0.96,1818,359,2345,82.64,89.75,83.75,909.0,1173.0,6.5,4.875,5.055555555555555,6.5,4.0,4.0,5.0,0.0,6.0,5.5,5.5,4.5,4.5,0.0,0.0,0.0,4.5,3.5,4,9,0.0,0.0,0.0,0.0,0.0,5.0,0.815,1162.0,11.0,12.0,49.21,19.0,0.0,0.0,0.0
606,5.0,4.33,4.96,26,3,34,0.91,2,0,2,1.0,1.0,1.0,2302,270,3022,88.54,90.0,88.88,1151.0,1511.0,5.5,4.333333333333333,4.5625,4.5,3.5,5.0,0.0,3.5,4.5,6.0,6.0,3.5,0.0,5.5,4.5,5.5,6.5,5.5,3,8,0.0,0.0,0.0,0.0,0.0,4.0,0.789,1496.0,40.0,15.0,57.64,52.0,0.0,0.0,6.0
607,4.7,0.0,4.7,15,0,15,0.9,2,0,2,0.6,0.0,0.6,908,0,908,60.53,0.0,60.53,454.0,454.0,5.0,5.0,4.5,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,4.5,4.5,0.0,5.0,3.5,0.0,1,5,0.0,0.0,0.0,0.0,1.0,1.0,0.6261,477.0,10.0,15.0,50.44,18.0,0.0,0.0,0.0
608,5.82,5.5,5.74,25,4,34,0.93,1,0,1,0.88,1.0,0.88,1932,327,2670,77.28,81.75,78.53,1932.0,2670.0,7.0,5.5,5.555555555555555,5.0,6.0,6.5,4.5,0.0,6.0,6.5,5.5,5.0,5.0,0.0,0.0,0.0,7.0,6.5,4,9,0.0,0.0,0.0,8.0,11.0,6.0,0.7604,1569.0,16.0,39.0,56.06,54.0,0.0,0.0,4.75
609,5.79,5.72,5.79,29,9,29,0.92,1,0,1,0.97,1.0,0.97,2275,773,2275,78.45,85.89,78.45,2275.0,2275.0,7.0,5.625,5.722222222222222,6.0,4.0,6.5,6.0,5.5,6.0,4.5,6.0,7.0,0.0,6.0,5.5,7.0,8.0,5.0,4,9,0.0,0.0,0.0,7.0,11.0,10.0,0.8197,1453.0,33.0,24.0,54.81,27.0,0.0,0.0,6.0
610,5.67,5.78,5.69,21,9,26,0.84,1,1,2,0.9,0.89,0.92,1791,787,2237,85.29,87.44,86.04,1791.0,1119.0,7.0,5.25,5.777777777777778,3.5,5.0,6.5,6.0,6.0,6.0,6.0,7.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,4,9,0.0,0.0,0.0,0.0,0.0,2.0,0.8675,1235.0,21.0,18.0,63.93,18.0,0.0,0.0,0.0
611,5.64,0.0,5.68,21,0,25,0.76,1,0,2,0.9,0.0,0.92,1660,0,1971,79.05,0.0,78.84,1660.0,986.0,7.0,5.5,5.875,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,6.5,6.0,0.0,0.0,0.0,4.0,2,4,0.0,1.0,1.0,3.0,1.0,8.0,0.8922,1180.0,13.0,11.0,52.83,8.0,0.0,0.0,5.5
612,5.61,0.0,5.63,19,0,28,0.91,1,0,2,0.63,0.0,0.75,1174,0,1984,61.79,0.0,70.86,1174.0,992.0,8.0,5.5,5.4,0.0,5.0,5.0,6.5,0.0,0.0,0.0,5.5,0.0,5.0,8.0,6.0,5.0,0.0,0.0,3,5,0.0,0.0,0.0,3.0,10.0,17.0,0.8531,1309.0,11.0,15.0,44.71,8.0,0.0,0.0,5.0
613,5.61,0.0,5.45,22,0,30,0.74,1,0,1,0.95,0.0,0.97,1710,0,2399,77.73,0.0,79.97,1710.0,2399.0,7.5,6.0,5.833333333333333,0.0,6.0,6.0,6.0,7.0,6.0,5.5,5.0,6.0,5.0,4.5,0.0,5.0,5.5,6.0,3,9,0.0,0.0,0.0,2.0,7.0,22.0,0.8542,1040.0,17.0,16.0,43.79,30.0,0.0,0.0,5.0
614,5.52,5.33,5.41,26,3,34,0.7,1,0,2,0.77,1.0,0.82,1868,270,2564,71.85,90.0,75.41,1868.0,1282.0,4.0,5.333333333333333,5.3125,6.0,6.0,4.0,0.0,4.0,5.0,5.5,6.0,6.0,0.0,5.5,5.0,6.0,6.0,5.0,3,8,0.0,0.0,0.0,0.0,0.0,2.0,0.9072,1394.0,13.0,11.0,64.1,8.0,0.0,0.0,6.0
615,5.5,5.5,5.46,17,1,26,0.61,1,0,4,0.47,1.0,0.65,823,61,1544,48.41,61.0,59.38,823.0,386.0,5.5,6.25,5.7,5.5,0.0,0.0,7.0,0.0,6.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,2,5,0.0,0.0,0.0,0.0,0.0,2.0,0.859,835.0,8.0,7.0,60.38,8.0,0.0,0.0,0.0
616,5.46,5.6,5.47,25,5,31,1.07,1,0,1,0.96,0.8,0.94,2091,371,2555,83.64,74.2,82.42,2091.0,2555.0,7.0,5.625,5.375,6.0,6.0,5.0,5.5,5.5,0.0,0.0,4.0,5.0,6.0,7.0,4.5,0.0,2.5,6.5,4,8,0.0,0.0,0.0,1.0,2.0,3.0,0.7729,1497.0,42.0,21.0,63.25,20.0,0.0,0.0,5.0
617,5.43,6.0,5.52,21,2,29,0.8,1,1,1,0.81,0.0,0.79,1524,55,2081,72.57,27.5,71.76,1524.0,2081.0,7.0,6.0,5.25,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,4.0,5.0,5.5,6.0,4.5,0.0,2,6,0.0,0.0,0.0,0.0,2.0,7.0,0.8818,988.0,14.0,10.0,59.86,12.0,0.0,0.0,6.0
618,5.42,5.25,5.34,18,4,25,0.88,1,0,1,0.72,0.5,0.72,1192,281,1720,66.22,70.25,68.8,1192.0,1720.0,6.5,5.25,5.357142857142857,5.0,5.0,5.0,6.0,0.0,0.0,5.0,5.0,6.5,0.0,0.0,6.0,5.5,0.0,0.0,4,7,0.0,0.0,0.0,0.0,1.0,1.0,0.8665,1179.0,15.0,12.0,56.32,16.0,0.0,0.0,4.75
619,5.38,5.5,5.38,12,6,13,1.17,1,1,1,0.92,1.0,0.92,988,540,1078,82.33,90.0,82.92,988.0,1078.0,7.5,5.75,5.571428571428571,4.5,7.5,5.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,5.0,5.5,4,7,0.0,0.0,0.0,0.0,0.0,2.0,0.8391,763.0,16.0,11.0,53.25,9.0,0.0,0.0,0.0
620,5.37,4.5,5.26,19,1,23,0.81,1,0,1,0.47,0.0,0.52,822,28,1014,43.26,28.0,44.09,822.0,1014.0,7.0,4.833333333333333,5.214285714285714,4.5,0.0,5.0,5.0,5.5,0.0,0.0,5.0,5.5,6.0,4.0,5.0,7.0,5.0,6.5,3,7,0.0,0.0,1.0,0.0,0.0,2.0,0.842,641.0,13.0,13.0,47.75,19.0,0.0,0.0,0.0
621,5.33,5.25,5.23,24,6,31,0.86,1,0,1,1.0,1.0,0.94,2085,540,2508,86.88,90.0,80.9,2085.0,2508.0,7.0,5.375,5.1875,5.5,5.5,4.5,6.0,4.0,6.0,0.0,0.0,5.0,5.0,5.0,5.0,7.0,4.5,5.0,4,8,0.0,0.0,0.0,2.0,9.0,28.0,0.7951,1665.0,17.0,34.0,65.34,11.0,0.0,0.0,5.0
622,5.31,5.2,5.31,27,10,34,1.08,1,1,2,1.0,1.0,1.0,2425,895,2986,89.81,89.5,87.82,2425.0,1493.0,5.5,4.875,5.2,5.5,4.5,4.0,5.5,7.0,6.0,6.0,6.0,3.0,4.5,0.0,0.0,7.0,5.5,6.0,4,10,0.0,0.0,0.0,0.0,2.0,4.0,0.8496,2001.0,10.0,17.0,58.64,17.0,0.0,0.0,0.0
623,5.31,4.0,5.36,18,1,25,1.1,1,0,2,0.89,1.0,0.84,1443,90,1902,80.17,90.0,76.08,1443.0,951.0,6.5,5.0,5.222222222222222,4.0,0.0,4.0,7.0,7.0,5.5,6.5,5.0,3.5,4.5,4.5,4.5,0.0,6.0,5.0,3,9,0.0,0.0,0.0,0.0,3.0,1.0,0.8746,1185.0,14.0,34.0,57.95,29.0,0.0,0.0,5.0
624,5.3,5.5,5.33,15,3,21,0.88,1,0,1,1.0,1.0,1.0,1339,259,1879,89.27,86.33,89.48,1339.0,1879.0,7.0,5.5,5.666666666666667,5.5,5.5,5.5,0.0,7.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,1.0,1.0,0.0,0.0,2.0,0.8053,924.0,16.0,8.0,59.14,13.0,0.0,0.0,6.0
625,5.29,5.25,5.36,28,2,37,1.01,1,0,2,0.96,1.0,0.97,2410,180,3219,86.07,90.0,87.0,2410.0,1610.0,6.0,5.0,5.111111111111111,5.5,5.0,0.0,4.5,5.0,5.5,4.5,5.0,5.0,6.0,5.0,4.5,0.0,5.5,6.5,3,9,0.0,0.0,0.0,2.0,2.0,3.0,0.8418,1655.0,27.0,26.0,56.17,41.0,0.0,0.0,5.0
626,5.28,5.5,5.3,20,3,28,0.88,1,1,2,0.65,1.0,0.64,1193,270,1653,59.65,90.0,59.04,1193.0,827.0,6.0,5.5,5.444444444444445,6.0,7.0,3.5,0.0,4.5,6.0,5.0,5.0,6.0,6.0,3.5,5.0,6.0,6.5,0.0,3,9,0.0,0.0,1.0,1.0,1.0,1.0,0.9326,952.0,14.0,10.0,52.25,13.0,0.0,0.0,0.0
627,5.25,4.5,5.15,20,2,26,0.8,1,0,1,0.65,1.0,0.65,1104,134,1385,55.2,67.0,53.27,1104.0,1385.0,7.0,4.5,5.642857142857143,4.0,5.0,0.0,0.0,6.0,5.5,5.0,7.0,0.0,7.0,4.5,0.0,5.5,4.5,5.0,2,7,0.0,0.0,0.0,1.0,2.0,2.0,0.8151,838.0,16.0,21.0,44.92,12.0,0.0,0.0,6.0
628,5.22,5.5,5.22,9,1,9,0.67,1,0,1,0.56,1.0,0.56,461,65,461,51.22,65.0,51.22,461.0,461.0,6.0,5.0,5.25,5.5,0.0,4.5,5.0,6.0,5.0,0.0,5.0,6.5,4.5,5.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8168,280.0,7.0,10.0,57.81,14.0,0.0,0.0,0.0
629,5.2,5.3,5.38,22,15,30,0.55,1,1,2,0.23,0.2,0.4,739,527,1378,33.59,35.13,45.93,739.0,689.0,6.5,5.125,5.25,5.0,5.5,5.0,5.0,6.5,5.0,5.5,4.5,4.5,6.0,6.5,5.0,5.5,5.0,5.0,4,10,0.0,0.0,0.0,1.0,1.0,4.0,0.7926,410.0,9.0,6.0,45.33,14.0,0.0,0.0,5.0
630,5.2,0.0,5.2,5,0,5,0.57,1,0,1,0.2,0.0,0.2,171,0,171,34.2,0.0,34.2,171.0,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.7251,62.0,0.0,0.0,33.33,3.0,0.0,0.0,6.0
631,5.18,5.18,5.16,30,30,38,0.96,1,1,1,1.0,1.0,1.0,2688,2688,3392,89.6,89.6,89.26,2688.0,3392.0,6.0,5.625,5.2,4.5,6.0,6.0,6.0,4.5,5.0,5.0,4.5,5.0,5.5,5.5,6.5,4.0,6.5,3.5,4,10,0.0,0.0,1.0,2.0,0.0,13.0,0.8018,2059.0,36.0,41.0,54.73,20.0,0.0,0.0,5.75
632,5.17,5.3,5.17,18,5,18,0.86,1,0,1,0.61,0.8,0.61,948,360,948,52.67,72.0,52.67,948.0,948.0,7.0,5.125,5.3125,5.0,5.0,5.5,5.0,6.0,0.0,3.5,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,2.0,2.0,3.0,0.8223,778.0,4.0,10.0,64.56,7.0,0.0,0.0,4.5
633,5.15,0.0,5.15,20,0,20,0.63,1,0,1,0.5,0.0,0.5,840,0,840,42.0,0.0,42.0,840.0,840.0,6.0,5.0,5.0,0.0,0.0,5.0,0.0,4.5,5.5,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,1,5,0.0,0.0,0.0,1.0,1.0,5.0,0.8677,548.0,5.0,8.0,47.92,7.0,0.0,0.0,5.5
634,5.14,4.5,5.14,18,2,18,0.8,1,0,1,0.39,0.5,0.39,737,87,737,40.94,43.5,40.94,737.0,737.0,8.0,4.5,4.8,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,4.5,5.5,5.0,5.5,5.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,5.0,0.8221,500.0,4.0,9.0,54.84,8.0,0.0,0.0,5.0
635,5.11,5.13,5.01,28,16,37,0.97,1,0,1,0.96,0.94,0.97,2352,1334,3116,84.0,83.38,84.22,2352.0,3116.0,7.0,5.25,5.0,5.0,5.5,4.5,6.0,4.5,5.5,5.0,4.0,6.0,4.0,5.5,5.0,6.0,5.0,6.5,4,10,0.0,0.0,0.0,4.0,4.0,16.0,0.7211,1405.0,19.0,38.0,55.24,25.0,0.0,0.0,5.0
636,5.11,0.0,5.14,27,0,37,0.95,1,0,2,1.0,0.0,1.0,2412,0,3312,89.33,0.0,89.51,2412.0,1656.0,5.0,5.166666666666667,4.75,0.0,5.0,4.5,6.0,4.0,3.5,0.0,4.5,4.5,6.0,6.0,6.0,4.5,6.0,4.5,3,8,0.0,0.0,0.0,1.0,2.0,1.0,0.821,1722.0,16.0,12.0,61.64,22.0,0.0,0.0,6.0
637,5.1,5.5,5.19,21,9,29,0.74,1,1,1,0.9,0.89,0.9,1685,739,2322,80.24,82.11,80.07,1685.0,2322.0,5.5,5.625,5.5,6.0,6.0,5.5,5.0,6.0,5.0,5.5,5.5,5.0,0.0,4.0,5.0,4.5,4.5,5.0,4,9,0.0,0.0,1.0,1.0,2.0,11.0,0.8463,1355.0,28.0,22.0,59.22,24.0,0.0,0.0,5.0
638,5.1,5.0,5.07,25,4,27,0.54,1,0,1,0.28,0.0,0.3,689,52,824,27.56,13.0,30.52,689.0,824.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.5,0.0,4,9,0.0,0.0,0.0,1.0,1.0,2.0,0.6908,500.0,12.0,19.0,54.84,27.0,0.0,0.0,0.0
639,5.09,0.0,5.18,16,0,20,0.49,1,0,2,0.56,0.0,0.55,749,0,942,46.81,0.0,47.1,749.0,471.0,6.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,0.8692,416.0,9.0,12.0,50.79,11.0,0.0,0.0,5.0
640,5.08,0.0,4.97,25,0,33,0.47,1,0,1,0.36,0.0,0.45,1034,0,1550,41.36,0.0,46.97,1034.0,1550.0,6.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,4.5,5.0,5.5,5.0,5.0,4.5,4.5,5.5,5.0,5.0,1,7,0.0,0.0,0.0,1.0,1.0,5.0,0.8022,523.0,12.0,20.0,53.45,16.0,0.0,0.0,5.5
641,5.08,4.25,5.08,24,2,32,0.94,1,0,1,0.92,1.0,0.94,1979,180,2648,82.46,90.0,82.75,1979.0,2648.0,6.5,4.333333333333333,4.5625,5.0,3.5,0.0,4.5,5.5,0.0,5.0,3.5,4.5,5.0,5.0,7.0,6.0,6.0,6.0,3,8,0.0,0.0,0.0,1.0,1.0,3.0,0.859,1440.0,16.0,14.0,53.67,36.0,0.0,0.0,5.0
642,5.08,5.25,5.21,25,6,34,0.83,1,1,3,1.0,1.0,1.0,2155,509,2892,86.2,84.83,85.06,2155.0,964.0,4.5,5.375,5.166666666666667,5.0,5.0,6.5,5.0,5.0,5.0,0.0,4.0,5.0,6.0,5.0,6.0,7.0,4.5,4.5,4,9,0.0,0.0,0.0,1.0,3.0,12.0,0.7818,1771.0,12.0,37.0,52.0,17.0,0.0,0.0,5.0
643,5.08,4.5,5.1,18,1,21,1.02,1,0,1,0.56,1.0,0.52,822,45,909,45.67,45.0,43.29,822.0,909.0,8.0,5.0,4.7,4.5,0.0,5.5,5.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,1.0,0.8922,630.0,9.0,8.0,49.07,19.0,0.0,0.0,0.0
644,5.07,5.0,5.0,21,1,24,0.73,1,0,1,0.81,0.0,0.79,1528,1,1690,72.76,1.0,70.42,1528.0,1690.0,6.0,5.0,4.6,5.0,0.0,0.0,0.0,3.5,0.0,5.0,5.5,0.0,4.0,4.5,5.0,0.0,5.0,5.0,1,5,0.0,0.0,1.0,0.0,0.0,1.0,0.8218,1078.0,24.0,18.0,57.24,20.0,0.0,0.0,5.0
645,5.06,5.25,5.24,24,2,33,1.0,1,0,2,0.67,0.5,0.7,1374,112,1924,57.25,56.0,58.3,1374.0,962.0,7.0,5.333333333333333,4.75,6.0,4.5,0.0,5.5,5.5,5.0,2.5,4.0,0.0,5.0,3.5,6.0,7.5,6.0,6.0,3,8,1.0,0.0,0.0,3.0,2.0,8.0,0.8265,1151.0,19.0,15.0,53.28,16.0,0.0,0.0,5.0
646,5.06,0.0,5.06,18,0,18,0.73,1,0,1,0.72,0.0,0.72,1229,0,1229,68.28,0.0,68.28,1229.0,1229.0,7.0,5.0,4.857142857142857,0.0,5.0,5.0,5.0,5.0,0.0,4.5,6.0,3.5,0.0,0.0,5.5,0.0,0.0,4.5,3,7,0.0,0.0,1.0,0.0,3.0,0.0,0.7191,561.0,9.0,16.0,51.75,19.0,0.0,0.0,5.0
647,5.06,5.25,5.06,24,4,24,0.85,1,0,1,0.71,1.0,0.71,1599,359,1599,66.63,89.75,66.63,1599.0,1599.0,7.0,5.25,5.3125,5.0,4.5,6.0,5.5,0.0,0.0,5.0,5.0,4.5,7.0,4.0,5.0,5.0,7.0,0.0,4,8,0.0,0.0,0.0,1.0,0.0,0.0,0.7877,1210.0,32.0,29.0,54.1,44.0,0.0,0.0,5.0
648,5.05,4.63,4.97,22,4,29,0.83,1,0,1,0.86,0.5,0.86,1744,210,2286,79.27,52.5,78.83,1744.0,2286.0,7.0,4.625,4.625,4.5,4.5,5.0,4.5,0.0,4.5,5.0,0.0,3.5,5.5,6.0,5.0,4.0,4.5,5.0,4,8,0.0,0.0,0.0,0.0,2.0,2.0,0.7795,1230.0,22.0,22.0,46.29,30.0,0.0,0.0,5.0
649,5.03,6.0,5.25,15,1,20,0.83,1,0,1,0.8,1.0,0.85,965,90,1364,64.33,90.0,68.2,965.0,1364.0,7.0,6.0,5.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,4.0,4.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8173,686.0,14.0,5.0,61.33,9.0,0.0,0.0,0.0
650,5.03,5.03,5.09,30,30,38,0.71,1,1,1,0.67,0.67,0.71,1982,1982,2610,66.07,66.07,68.68,1982.0,2610.0,6.0,5.125,4.85,6.0,4.5,5.0,5.0,3.0,4.5,5.5,5.5,3.5,6.0,6.0,5.5,5.5,5.0,5.0,4,10,0.0,0.0,1.0,0.0,0.0,12.0,0.8199,1386.0,13.0,32.0,49.35,26.0,0.0,0.0,5.5
651,5.02,0.0,5.03,24,0,29,1.02,1,0,1,0.79,0.0,0.79,1626,0,1981,67.75,0.0,68.31,1626.0,1981.0,7.0,5.25,5.071428571428571,0.0,0.0,5.5,5.0,4.0,5.5,4.5,6.0,5.0,0.0,4.5,0.0,0.0,4.5,4.5,2,7,1.0,0.0,0.0,4.0,3.0,3.0,0.8416,1217.0,18.0,14.0,47.5,34.0,0.0,0.0,0.0
652,5.02,0.0,5.0,23,0,32,0.76,1,0,1,1.0,0.0,0.97,1921,0,2624,83.52,0.0,82.0,1921.0,2624.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.5,4.5,4.5,3.5,6.5,0.0,6.0,0,4,0.0,0.0,0.0,5.0,5.0,17.0,0.6549,1117.0,18.0,23.0,47.26,27.0,0.0,0.0,5.5
653,5.02,5.0,5.03,26,2,34,0.78,1,0,2,0.38,0.0,0.35,1068,31,1366,41.08,15.5,40.18,1068.0,683.0,5.5,5.0,4.6875,4.5,5.5,0.0,0.0,4.5,3.5,5.0,4.5,5.0,5.0,4.5,5.5,5.5,5.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.821,777.0,18.0,27.0,47.53,33.0,0.0,0.0,6.0
