,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
651,1319,Javi Sánchez,DC,7.0,9.0,4.86,0.0,4.86,22,0,22,0.94,0.0,0.94,1,0,1,0.95,0.0,0.95,1779,0,1779,80.86,0.0,80.86,1779.0,1779.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8031,1126.0,38.0,17.0,57.14,25.0,0.0,0.0,0.0,5.0,4.75,0.0,4.5,5.5,0.0,3.0,4.5,6.0,5.5,5.5,3.5,4.0,0.0,4.0,0.0,6.0,5.5,5.0,5.5,4.5,6.0,4.5,5.5,4.5,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,9.85,2.8499999999999996,1707.0,Felipe Anderson,MO,24.0,36.0,5.48,5.48,5.49,27.0,27.0,38.0,1.04,1.04,1.2,6.0,6.0,8.0,0.93,0.93,0.95,2113.0,2113.0,3041.0,78.26,78.26,80.03,352.0,380.0,6.5,4.0,14.5,0.0,0.0,0.0,2.0,4.0,19.0,0.7813,1358.0,16.0,33.0,46.04,27.0,0.0,0.0,5.0,5.25,5.45,6.0,5.0,5.0,5.0,5.5,4.0,5.0,5.0,7.0,7.0,7.0,5.0,3.5,5.0,6.5,4.0,7.0,5.0,5.5,7.0,6.0,4.5,6.0,5.0,7.0,4.5,5.0,8.0,5.5,5.5,5.0,4.0,5.0,6.0,6.0,2.5,0.0,8.0,4.0,10.0,21.010739339335686,-2.989260660664314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,1320,Akieme Sergio,DL,10.0,10.0,4.84,0.0,4.84,25,0,25,0.86,0.0,0.86,1,0,1,1.0,0.0,1.0,2117,0,2117,84.68,0.0,84.68,2117.0,2117.0,6.5,10.0,2.0,0.0,0.0,0.0,0.0,3.0,20.0,0.8055,1262.0,13.0,16.0,51.97,18.0,0.0,0.0,3.5,5.75,4.6875,0.0,0.0,6.5,5.0,5.0,3.0,4.5,4.5,5.5,3.5,5.0,4.5,4.5,5.5,4.5,5.0,4.5,5.0,3.0,6.0,4.5,5.0,5.5,5.0,6.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10.0,0.0,1708.0,Berardi Domenico,A,29.0,37.0,5.35,6.5,5.46,17.0,2.0,25.0,1.13,0.71,1.26,6.0,2.0,9.0,0.82,1.0,0.88,1178.0,162.0,1827.0,69.29,81.0,73.08,196.0,203.0,5.0,4.83,4.0,4.0,0.0,1.0,5.0,3.0,11.0,0.7417,813.0,12.0,11.0,43.15,20.0,0.0,0.0,0.0,6.0,5.875,6.0,7.0,0.0,5.0,0.0,4.5,6.0,8.0,5.5,5.0,6.0,5.0,4.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,6.5,4.5,3.5,7.5,6.0,4.0,6.0,0.0,5.0,0.0,8.0,5.5,0.0,3.0,8.0,22.535036472148676,-6.464963527851324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1322,Rekik Karim,DC,4.0,8.0,4.8,0.0,4.81,10,0,13,0.92,0.0,0.83,1,0,1,0.9,0.0,0.77,666,0,808,66.6,0.0,62.15,666.0,808.0,6.5,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9156,528.0,6.0,1.0,40.48,13.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.5,0.0,0.0,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.5,6.5,4.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0,3,6.26,2.26,1709.0,Milik Arkadiusz,A,15.0,29.0,5.24,0.0,5.12,17.0,0.0,26.0,1.17,0.0,1.21,6.0,0.0,8.0,0.59,0.0,0.69,977.0,0.0,1621.0,57.47,0.0,62.35,163.0,203.0,5.0,2.5,6.0,0.0,1.0,1.0,1.0,2.0,1.0,0.7929,412.0,0.0,5.0,44.35,12.0,0.0,0.0,4.5,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,4.5,6.5,7.0,4.5,5.0,5.0,4.0,4.5,5.0,7.0,0.0,2.5,6.0,6.0,4.5,0.0,0.0,6.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,5.0,7.5,0.0,3.0,13.425283585634975,-1.5747164143650245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1326,Iglesias Juan,DC,9.0,10.0,4.76,5.1,4.78,23,5,30,0.84,0.22,0.74,1,0,1,0.7,0.4,0.6,1590,240,1849,69.13,48.0,61.63,1590.0,1849.0,7.0,9.0,4.5,0.0,0.0,0.0,0.0,2.0,13.0,0.6004,1006.0,16.0,25.0,49.03,31.0,0.0,0.0,5.0,5.0,5.071428571428571,5.0,5.0,5.0,5.0,5.5,0.0,0.0,0.0,5.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.5,7.0,5.0,3.0,5.0,3.0,4.0,4.5,0.0,4.5,5.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,4,7,9.0,0.0,1710.0,Abraham Tammy,A,32.0,56.0,5.22,5.22,5.26,27.0,27.0,39.0,0.99,0.99,1.1,6.0,6.0,12.0,0.74,0.74,0.79,1753.0,1753.0,2721.0,64.93,64.93,69.77,292.0,227.0,6.0,5.33,7.5,0.0,0.0,1.0,3.0,6.0,14.0,0.7099,680.0,3.0,7.0,46.92,26.0,0.0,0.0,5.0,4.25,5.1,4.5,4.0,4.0,4.5,5.0,6.0,6.0,4.0,6.0,7.0,6.0,5.0,4.5,6.0,4.5,5.5,4.0,5.5,6.0,4.5,5.0,6.0,3.0,7.0,6.0,6.0,5.5,7.5,5.5,4.0,4.0,4.0,6.0,4.5,4.5,7.5,4.0,6.5,4.0,10.0,23.006083132924196,-8.993916867075804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1329,Lirola Pol,DL,2.0,0.0,4.67,0.0,4.75,9,0,20,1.0,0.0,0.7,1,0,1,0.78,0.0,0.5,567,0,926,63.0,0.0,46.3,567.0,926.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.7836,364.0,6.0,6.0,50.85,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,6.0,3.5,0.0,3.5,0.0,4.0,5.5,0.0,5.0,4.5,5.0,4.0,5.0,4.5,5.0,5.0,5.0,0.0,5.0,0,1,2.0,0.0,1711.0,Gabbiadini Manolo,A,15.0,16.0,5.0,6.0,5.0,24.0,2.0,24.0,1.22,2.83,1.22,6.0,2.0,6.0,0.67,1.0,0.67,1454.0,174.0,1454.0,60.58,87.0,60.58,242.0,242.0,6.0,2.5,3.0,0.0,0.0,1.0,1.0,2.0,7.0,0.688,654.0,2.0,5.0,45.19,26.0,0.0,0.0,4.0,5.5,5.333333333333333,8.0,4.0,0.0,4.5,5.5,4.5,8.0,5.0,4.0,4.5,5.5,7.0,4.5,4.5,4.5,3.5,5.5,4.0,5.0,3.5,5.0,5.0,4.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,17.254623053282117,2.254623053282117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,1330,Chumi,DC,9.0,11.0,4.63,4.5,4.63,16,1,16,0.67,0.0,0.67,1,0,1,0.69,1.0,0.69,1105,90,1105,69.06,90.0,69.06,1105.0,1105.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7677,718.0,15.0,10.0,54.55,8.0,0.0,0.0,6.0,4.0,4.428571428571429,4.5,0.0,4.0,3.5,5.0,4.0,4.0,0.0,0.0,6.0,5.0,0.0,5.5,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,8.52,-0.4800000000000004,1712.0,Arthur Cabral,A,16.0,22.0,5.0,5.25,4.86,22.0,8.0,33.0,0.91,0.96,0.95,6.0,3.0,7.0,0.41,0.38,0.48,925.0,299.0,1561.0,42.05,37.38,47.3,154.0,223.0,5.5,2.67,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.7224,385.0,0.0,3.0,40.69,19.0,0.0,0.0,5.0,5.625,5.25,4.5,6.0,5.0,7.0,6.0,4.5,4.5,4.5,0.0,0.0,4.5,6.5,5.0,4.0,5.0,6.5,5.5,5.5,0.0,4.5,4.0,4.5,4.5,3.5,0.0,4.5,0.0,4.5,3.5,5.0,5.0,3.5,6.0,6.5,4.5,4.5,4.0,0.0,4.0,8.0,16.81737674360503,0.8173767436050312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1331,Nianzou Tanguy,DC,7.0,9.0,4.62,0.0,4.62,17,0,17,0.93,0.0,0.93,1,0,1,0.88,0.0,0.88,1235,0,1235,72.65,0.0,72.65,1235.0,1235.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8684,871.0,14.0,12.0,70.21,10.0,0.0,0.0,0.0,4.25,4.5,0.0,0.0,6.0,2.5,3.5,5.5,5.0,0.0,0.0,0.0,4.0,4.5,0.0,4.0,0.0,0.0,0.0,5.5,5.5,5.5,4.0,5.0,5.0,3.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,7.0,0.0,1713.0,Luis Alberto,MO,24.0,30.0,5.63,5.77,5.65,24.0,11.0,34.0,1.05,1.27,1.17,5.0,2.0,7.0,0.67,1.0,0.74,1473.0,932.0,2215.0,61.38,84.73,65.15,295.0,316.0,6.0,4.8,9.5,1.0,0.0,2.0,3.0,2.0,16.0,0.8422,1374.0,6.0,13.0,36.22,9.0,0.0,0.0,0.0,6.125,5.75,6.5,5.0,5.5,7.5,5.0,4.5,4.5,5.0,8.5,5.5,6.0,0.0,5.5,0.0,5.0,6.0,0.0,4.5,6.0,6.5,5.0,6.5,4.5,5.5,7.0,5.0,4.5,0.0,5.0,8.0,6.0,4.5,4.5,6.0,6.5,3.5,0.0,8.0,4.0,10.0,20.39757411964765,-3.6024258803523495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1335,Chust Victor,DC,4.0,0.0,4.58,0.0,4.69,12,0,21,1.0,0.0,0.9,1,0,1,0.75,0.0,0.76,862,0,1495,71.83,0.0,71.19,862.0,1495.0,5.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8496,490.0,10.0,6.0,50.0,8.0,0.0,0.0,4.5,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,3.0,0.0,5.0,5.0,5.5,6.0,0.0,3.0,4.0,3.5,5.5,0.0,0.0,4.0,5.0,0.0,3.5,5.0,4.5,5.5,6.0,4.5,1,1,4.0,0.0,1714.0,Barella Nicolò,MO,25.0,36.0,5.6,5.64,5.64,26.0,7.0,38.0,0.94,0.75,0.94,5.0,0.0,6.0,0.92,0.86,0.95,2016.0,491.0,2980.0,77.54,70.14,78.42,403.0,497.0,5.5,5.0,7.5,0.0,1.0,1.0,6.0,4.0,17.0,0.8484,1542.0,9.0,18.0,57.14,25.0,0.0,0.0,5.75,5.375,5.444444444444445,4.5,5.0,6.5,5.5,6.5,5.5,6.0,0.0,4.5,5.0,4.5,6.0,5.0,6.0,4.5,7.0,6.0,7.0,5.0,5.5,5.5,6.5,4.5,8.0,4.5,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.5,5.0,8.5,4.0,9.0,22.11421992017459,-2.885780079825409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1342,Busquets Sergio,MD,20.0,26.0,5.98,0.0,5.94,22,0,32,0.82,0.0,0.82,0,0,1,0.91,0.0,0.94,1652,0,2552,75.09,0.0,79.75,0.0,2552.0,6.0,1000.0,12.5,0.0,0.0,0.0,3.0,3.0,1.0,0.8778,1542.0,18.0,21.0,60.36,24.0,0.0,0.0,5.5,7.0,6.0,0.0,7.0,7.0,7.0,5.0,0.0,0.0,5.0,5.5,5.5,7.0,6.0,5.5,5.0,6.5,5.5,6.0,5.0,5.5,6.0,5.5,0.0,7.5,7.0,6.5,0.0,5.0,4.5,5.5,0.0,6.5,6.0,6.5,4.5,6.0,6.5,7.0,0.0,3,7,20.0,0.0,1716.0,Okereke David,A,13.0,18.0,5.0,5.4,4.9,25.0,5.0,34.0,0.75,0.42,0.81,5.0,0.0,6.0,0.84,0.8,0.79,1786.0,337.0,2262.0,71.44,67.4,66.53,357.0,377.0,5.5,2.6,3.0,1.0,0.0,3.0,0.0,1.0,8.0,0.7194,694.0,5.0,7.0,41.35,15.0,0.0,0.0,4.5,5.375,5.375,5.0,5.0,5.5,6.0,5.5,0.0,0.0,5.5,6.0,4.5,4.5,4.0,4.5,4.5,6.0,4.5,5.0,5.5,4.5,5.5,4.0,4.5,4.5,6.5,4.0,4.0,6.0,0.0,7.0,5.0,4.0,4.0,4.0,4.5,4.0,4.5,0.0,0.0,4.0,8.0,15.985132383909146,2.9851323839091464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1347,Tchouaméni Aurélien,MD,18.0,23.0,5.75,6.0,5.88,22,5,33,0.8,1.0,0.85,0,0,2,0.73,0.6,0.82,1356,269,2342,61.64,53.8,70.97,0.0,1171.0,8.0,1000.0,4.5,0.0,0.0,0.0,3.0,3.0,5.0,0.9427,1319.0,29.0,25.0,62.43,26.0,0.0,0.0,5.0,6.125,5.857142857142857,7.5,5.0,6.5,5.5,5.5,0.0,5.0,6.0,0.0,0.0,5.5,5.0,5.0,6.0,5.0,0.0,5.5,5.5,5.0,6.0,4.5,7.0,0.0,6.5,6.5,7.0,5.5,6.0,6.0,8.0,0.0,5.0,6.0,6.5,5.0,5.5,7.0,5.5,4,7,18.0,0.0,1717.0,Kean Moise,A,13.0,23.0,4.74,0.0,4.68,23.0,0.0,34.0,1.15,0.0,1.05,5.0,0.0,6.0,0.39,0.0,0.35,806.0,0.0,1145.0,35.04,0.0,33.68,161.0,191.0,6.0,2.6,5.0,0.0,0.0,1.0,0.0,1.0,8.0,0.6343,299.0,4.0,6.0,38.95,12.0,0.0,0.0,6.0,3.25,4.1875,0.0,0.0,2.0,4.5,6.0,4.0,4.5,3.5,4.5,4.5,4.0,5.0,8.0,6.0,0.0,5.0,6.5,5.0,5.0,4.5,4.0,4.0,4.5,5.0,4.5,4.5,0.0,3.0,4.5,4.5,4.5,6.0,4.5,4.0,4.0,4.5,6.0,4.5,2.0,8.0,11.155832999972455,-1.8441670000275447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1350,Christensen Andreas,DC,14.0,17.0,5.72,0.0,5.68,16,0,20,0.55,0.0,0.85,0,0,0,0.94,0.0,0.95,1264,0,1579,79.0,0.0,78.95,0.0,0.0,0.0,1000.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.9373,1224.0,14.0,10.0,62.35,13.0,0.0,0.0,0.0,5.833333333333333,5.6875,0.0,5.5,6.0,6.0,5.5,6.0,5.5,6.0,0.0,5.0,5.0,6.5,7.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,6.0,0.0,3,8,14.0,0.0,1718.0,Ciofani Daniel,A,13.0,13.0,4.69,4.72,4.69,24.0,20.0,24.0,0.69,0.75,0.69,5.0,5.0,5.0,0.21,0.25,0.21,622.0,598.0,622.0,25.92,29.9,25.92,124.0,124.0,5.0,2.6,1.5,2.0,0.0,0.0,0.0,1.0,4.0,0.6017,213.0,0.0,3.0,39.39,4.0,0.0,0.0,4.5,5.0,4.75,6.0,4.5,4.0,5.5,4.5,4.5,4.0,4.0,4.0,6.5,5.0,4.5,4.5,4.0,5.0,4.5,4.0,5.0,4.5,6.0,0.0,4.5,4.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,12.934404155035049,-0.06559584496495141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1354,Koundé Jules,DC,16.0,21.0,5.68,5.75,5.7,19,4,30,0.84,0.5,0.82,0,0,2,0.95,1.0,0.97,1573,360,2563,82.79,90.0,85.43,0.0,1282.0,6.5,1000.0,15.0,0.0,0.0,0.0,2.0,2.0,4.0,0.8845,1476.0,17.0,16.0,59.65,15.0,0.0,0.0,5.5,5.75,5.611111111111111,6.0,6.0,6.0,5.0,0.0,6.0,4.5,6.0,5.5,5.5,4.0,6.0,5.0,0.0,0.0,6.0,5.5,6.0,4.5,0.0,0.0,6.0,0.0,7.5,7.0,0.0,0.0,5.5,5.0,5.5,7.0,6.0,6.5,4.5,5.5,5.5,7.0,5.0,4,9,15.92,-0.08000000000000007,1719.0,Dessers Cyriel,A,12.0,12.0,4.5,5.17,4.5,21.0,3.0,21.0,1.1,2.02,1.1,5.0,2.0,5.0,0.76,0.33,0.76,1340.0,130.0,1340.0,63.81,43.33,63.81,268.0,268.0,5.5,2.4,2.5,0.0,0.0,0.0,1.0,2.0,13.0,0.6033,439.0,3.0,3.0,27.03,30.0,0.0,0.0,4.5,5.166666666666667,4.916666666666667,4.0,4.0,7.5,0.0,0.0,0.0,3.5,4.5,0.0,6.0,4.0,4.0,4.5,0.0,0.0,4.0,2.5,6.0,5.5,4.5,3.0,4.5,4.0,4.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.90412236472869,0.9041223647286891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1355,Kondogbia Geoffrey,MD,8.0,18.0,5.63,0.0,5.5,16,0,25,0.83,0.0,0.74,0,0,0,0.63,0.0,0.72,961,0,1664,60.06,0.0,66.56,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.8296,743.0,26.0,19.0,60.36,15.0,0.0,0.0,5.75,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.5,5.0,6.0,0.0,5.5,4.5,6.0,6.0,7.5,5.0,5.0,4.5,6.5,5.0,6.0,0.0,0.0,5.0,5.0,6.0,6.0,4.5,0.0,5.0,5.0,5.5,5.5,0.0,0,2,5.82,-2.1799999999999997,1720.0,Milinkovic-Savic Sergej,MO,29.0,46.0,6.02,5.38,6.04,25.0,4.0,36.0,1.19,0.25,1.19,4.0,0.0,7.0,0.96,1.0,0.97,2107.0,355.0,3092.0,84.28,88.75,85.89,527.0,442.0,7.0,7.25,13.5,0.0,0.0,0.0,8.0,12.0,14.0,0.7468,1862.0,22.0,24.0,53.26,30.0,0.0,0.0,5.5,5.375,6.0,5.5,5.0,5.5,5.5,0.0,6.5,6.0,5.5,7.5,7.0,4.5,4.5,4.5,5.5,0.0,4.5,6.5,5.0,8.0,8.5,8.0,7.0,5.0,6.0,7.0,5.5,6.5,5.0,7.0,6.5,7.5,6.0,6.0,4.5,8.0,4.0,0.0,7.0,4.0,9.0,24.65794086017035,-4.342059139829651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,1358,Balde Alejandro,DL,13.0,17.0,5.61,0.0,5.58,23,0,24,0.81,0.0,0.8,0,0,0,0.87,0.0,0.88,1663,0,1752,72.3,0.0,73.0,0.0,0.0,0.0,1000.0,14.0,0.0,0.0,0.0,5.0,4.0,8.0,0.9031,1421.0,8.0,20.0,54.84,18.0,0.0,0.0,4.5,5.666666666666667,5.3125,0.0,5.0,6.0,6.0,0.0,6.0,5.0,5.0,4.5,5.0,6.0,6.0,5.0,5.5,6.5,5.0,6.5,0.0,4.5,5.0,5.0,8.0,5.5,5.5,6.5,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,13.0,0.0,1721.0,Miranchuk Aleksey,MO,14.0,19.0,5.58,0.0,5.38,20.0,0.0,25.0,1.03,0.0,1.03,4.0,0.0,4.0,0.9,0.0,0.8,1521.0,0.0,1793.0,76.05,0.0,71.72,380.0,448.0,6.0,3.5,7.0,0.0,0.0,1.0,4.0,4.0,4.0,0.8189,794.0,1.0,3.0,37.39,6.0,0.0,0.0,0.0,5.166666666666667,5.666666666666667,0.0,6.0,5.0,4.5,7.0,4.5,7.0,6.0,7.0,4.0,5.5,6.0,5.0,5.5,5.5,7.0,5.5,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,5.5,0.0,0.0,4.5,3.0,9.0,17.649366375451244,3.649366375451244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1359,Araújo Ronald,DC,12.0,19.0,5.6,6.0,5.67,15,2,24,0.76,1.41,0.73,0,0,1,0.93,1.0,0.96,1201,168,1954,80.07,84.0,81.42,0.0,1954.0,7.0,1000.0,9.5,0.0,0.0,0.0,2.0,1.0,2.0,0.8662,910.0,8.0,13.0,66.3,11.0,0.0,0.0,6.0,5.333333333333333,5.5,7.0,5.0,0.0,4.0,5.0,0.0,6.5,5.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.5,5.0,5.0,4.5,0.0,5.5,6.0,5.5,5.5,0.0,6.0,6.5,7.0,0.0,3,7,13.19,1.1899999999999995,1722.0,Junior Messias Junior,MO,14.0,18.0,5.53,0.0,5.45,18.0,0.0,28.0,1.08,0.0,0.91,4.0,0.0,5.0,0.78,0.0,0.71,1112.0,0.0,1641.0,61.78,0.0,58.61,278.0,328.0,6.0,3.5,4.5,0.0,0.0,0.0,2.0,2.0,8.0,0.7548,606.0,6.0,15.0,50.0,20.0,0.0,0.0,4.75,6.25,5.571428571428571,0.0,0.0,5.0,7.5,8.0,0.0,4.0,5.0,4.5,5.0,0.0,0.0,0.0,5.5,5.5,6.5,6.0,0.0,0.0,0.0,4.5,7.0,5.5,5.0,5.0,5.0,5.0,0.0,6.0,5.0,5.0,5.5,6.0,5.0,4.5,5.5,5.5,5.0,2.0,7.0,12.993298094506619,-1.0067019054933812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
