,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
792,4.7,4.7,4.85,27,27,34,0.75,0,0,1,0.67,0.67,0.68,1616,1616,1983,59.85,59.85,58.32,0.0,1983.0,7.5,5.5,5.0,7.0,5.0,4.0,6.0,5.0,4.0,3.5,5.0,5.0,5.5,3.5,4.5,5.0,5.0,5.5,4,10,0.0,0.0,0.0,6.0,5.0,10.0,0.658,886.0,4.0,4.0,48.4,30.0,0.0,0.0,6.5
793,4.7,0.0,4.72,5,0,16,0.57,0,0,2,0.2,0.0,0.25,150,0,494,30.0,0.0,30.88,0.0,247.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.65,86.0,0.0,3.0,42.86,7.0,0.0,0.0,4.5
794,4.69,0.0,4.78,13,0,18,0.43,0,0,0,0.38,0.0,0.5,458,0,752,35.23,0.0,41.78,0.0,0.0,0.0,5.0,4.7,0.0,5.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,6.0,0.831,323.0,1.0,1.0,42.42,0.0,0.0,0.0,0.0
795,4.64,4.5,4.63,14,1,19,0.41,0,0,0,0.36,0.0,0.32,384,5,521,27.43,5.0,27.42,0.0,0.0,0.0,4.333333333333333,4.4375,4.5,0.0,4.5,4.0,4.5,0.0,4.5,4.0,5.0,4.5,0.0,0.0,0.0,4.5,4.5,3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.7469,208.0,1.0,2.0,50.79,4.0,0.0,0.0,5.0
796,4.63,0.0,4.63,8,0,8,0.35,0,0,0,0.38,0.0,0.38,284,0,284,35.5,0.0,35.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.7789,153.0,1.0,4.0,47.06,6.0,0.0,0.0,0.0
797,4.63,4.5,4.63,4,1,4,0.25,0,0,0,0.0,0.0,0.0,63,15,63,15.75,15.0,15.75,0.0,0.0,0.0,4.5,4.625,4.5,0.0,0.0,0.0,0.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.7961,52.0,0.0,4.0,56.25,1.0,0.0,0.0,0.0
798,4.54,0.0,4.5,14,0,17,0.5,0,0,0,0.21,0.0,0.18,320,0,356,22.86,0.0,20.94,0.0,0.0,0.0,4.5,4.25,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,4.0,4.5,4.5,4.5,0.0,0.0,4.5,1,4,0.0,0.0,0.0,0.0,2.0,5.0,0.6722,161.0,1.0,1.0,37.14,3.0,0.0,0.0,4.5
799,4.5,0.0,4.5,2,0,2,0.0,0,0,0,0.0,0.0,0.0,42,0,42,21.0,0.0,21.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.375,18.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0
800,4.5,0.0,4.54,17,0,27,0.18,0,0,1,0.12,0.0,0.22,385,0,777,22.65,0.0,28.78,0.0,777.0,7.0,4.5,4.5,0.0,0.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,0.0,0.0,0.0,4.5,0.0,4.5,1,5,0.0,0.0,0.0,0.0,0.0,6.0,0.6642,186.0,0.0,1.0,36.96,3.0,0.0,0.0,4.25
801,4.5,4.67,4.57,18,3,22,0.34,0,0,1,0.06,0.0,0.05,225,27,281,12.5,9.0,12.77,0.0,281.0,6.0,4.666666666666667,4.75,4.5,4.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,4.5,3,4,0.0,0.0,0.0,0.0,1.0,4.0,0.6541,141.0,1.0,4.0,53.19,12.0,0.0,0.0,4.5
802,4.5,5.0,4.5,4,1,4,0.41,0,0,0,0.5,1.0,0.5,226,78,226,56.5,78.0,56.5,0.0,0.0,0.0,4.5,4.5,5.0,0.0,0.0,4.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.8348,115.0,2.0,3.0,42.5,5.0,0.0,0.0,0.0
803,4.5,0.0,4.5,6,0,6,0.32,0,0,0,0.0,0.0,0.0,61,0,61,10.17,0.0,10.17,0.0,0.0,0.0,4.5,4.75,0.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4417,51.0,0.0,3.0,60.0,5.0,0.0,0.0,4.5
804,4.5,0.0,4.5,3,0,3,0.0,0,0,0,0.0,0.0,0.0,15,0,15,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,4.5,0.0,4.5,5,0,5,0.0,0,0,0,0.0,0.0,0.0,55,0,55,11.0,0.0,11.0,0.0,0.0,0.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,4.5,4.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.7467,31.0,0.0,1.0,47.06,1.0,0.0,0.0,0.0
806,4.5,0.0,4.5,7,0,7,0.5,0,0,0,0.0,0.0,0.0,109,0,109,15.57,0.0,15.57,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,4.5,0.0,4.0,4.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0,4,0.0,0.0,0.0,1.0,0.0,2.0,0.8789,64.0,1.0,1.0,31.25,4.0,0.0,0.0,0.0
807,4.5,0.0,4.5,1,0,1,0.0,0,0,0,0.0,0.0,0.0,14,0,14,14.0,0.0,14.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,1.0,25.0,2.0,0.0,0.0,0.0
808,4.5,0.0,4.5,3,0,3,0.0,0,0,0,0.0,0.0,0.0,22,0,22,7.33,0.0,7.33,0.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6818,42.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0
809,4.41,5.0,4.52,22,1,32,0.48,0,0,4,0.18,1.0,0.41,600,67,1321,27.27,67.0,41.28,0.0,330.0,6.0,4.666666666666667,4.5,5.0,0.0,4.5,4.5,4.0,4.5,4.5,4.5,4.5,4.5,4.5,0.0,3.0,4.0,4.5,3,9,0.0,0.0,0.0,0.0,0.0,8.0,0.6138,268.0,3.0,5.0,41.46,16.0,0.0,0.0,4.0
810,4.38,0.0,4.38,12,0,12,0.31,0,0,0,0.0,0.0,0.0,221,0,221,18.42,0.0,18.42,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.5,0.0,4.5,4.5,4.5,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6338,118.0,1.0,5.0,42.11,8.0,0.0,0.0,0.0
811,4.36,4.36,4.36,7,7,7,0.48,0,0,0,0.57,0.57,0.57,372,372,372,53.14,53.14,53.14,0.0,0.0,0.0,4.625,4.357142857142857,5.0,5.0,4.0,4.5,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,2.0,0.5962,169.0,1.0,3.0,39.77,8.0,0.0,0.0,0.0
812,4.33,0.0,4.2,12,0,15,0.44,0,0,0,0.25,0.0,0.33,319,0,491,26.58,0.0,32.73,0.0,0.0,0.0,4.25,4.285714285714286,0.0,0.0,4.5,4.0,4.5,4.5,4.0,4.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,4.0,0.6594,114.0,0.0,0.0,31.48,4.0,0.0,0.0,0.0
813,4.28,0.0,4.31,16,0,21,0.48,0,0,0,0.31,0.0,0.33,597,0,759,37.31,0.0,36.14,0.0,0.0,0.0,4.0,4.214285714285714,0.0,0.0,4.5,3.5,4.5,3.5,5.0,4.5,4.0,0.0,4.5,4.5,0.0,3.5,4.5,2,7,0.0,0.0,0.0,0.0,0.0,2.0,0.8176,252.0,1.0,3.0,31.0,14.0,0.0,0.0,4.0
814,4.25,0.0,4.0,2,0,3,0.35,0,0,0,0.0,0.0,0.33,13,0,88,6.5,0.0,29.33,0.0,0.0,0.0,4.0,4.25,0.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,4.25,0.0,4.25,6,0,6,0.42,0,0,0,0.5,0.0,0.5,227,0,227,37.83,0.0,37.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.5,3.5,4.5,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.6306,88.0,0.0,0.0,33.33,8.0,0.0,0.0,0.0
816,4.15,4.21,4.48,13,7,22,0.32,0,0,1,0.38,0.57,0.27,469,354,668,36.08,50.57,30.36,0.0,668.0,6.5,4.375,4.214285714285714,4.5,4.5,4.5,4.0,4.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,7,0.0,0.0,0.0,0.0,1.0,1.0,0.7037,224.0,3.0,1.0,32.05,7.0,0.0,0.0,0.0
817,4.0,0.0,4.0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,17,0,17,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.67,2.0,0.0,0.0,0.0
818,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,0.0,0.0,5.0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,45,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,6.05,6.75,5.88,11,6,26,1.54,9,7,18,0.91,0.83,0.85,904,479,2025,82.18,79.83,77.88,100.0,113.0,6.0,7.0,6.75,7.0,6.0,6.5,8.5,6.0,6.5,0.0,0.0,0.0,0.0,5.0,3.0,4.0,7.0,7.0,4,6,0.0,0.0,0.0,2.0,1.0,15.0,0.763,299.0,2.0,0.0,39.17,20.0,0.0,0.0,6.5
828,5.35,5.33,5.4,13,3,29,1.41,8,1,16,1.0,1.0,0.97,1106,235,2350,85.08,78.33,81.03,138.0,147.0,5.5,5.333333333333333,5.0625,6.5,4.5,5.0,0.0,6.0,0.0,4.0,3.5,4.0,7.0,8.0,5.5,3.5,6.0,6.0,3,8,3.0,0.0,1.0,0.0,4.0,5.0,0.7363,479.0,2.0,5.0,39.76,17.0,0.0,0.0,4.5
829,5.83,5.83,5.35,15,15,33,0.94,7,7,12,0.67,0.67,0.64,862,862,1854,57.47,57.47,56.18,123.0,155.0,5.5,5.875,5.8,5.5,4.5,6.0,7.5,4.5,6.5,7.0,6.5,5.0,5.0,7.0,6.0,5.5,5.0,6.0,4,10,2.0,0.0,0.0,1.0,4.0,9.0,0.7973,410.0,1.0,1.0,39.33,11.0,0.0,0.0,0.0
830,5.73,5.73,5.64,15,15,37,1.19,7,7,21,0.93,0.93,0.86,1219,1219,2693,81.27,81.27,72.78,174.0,128.0,5.0,5.75,5.7,6.5,6.5,4.5,5.5,8.0,7.0,4.5,5.0,4.0,5.5,4.0,6.5,6.0,7.0,5.5,4,10,1.0,0.0,2.0,3.0,6.0,8.0,0.7519,525.0,6.0,3.0,46.48,22.0,0.0,0.0,5.0
831,4.77,4.77,4.67,15,15,23,1.35,7,7,7,1.0,1.0,0.78,1350,1350,1689,90.0,90.0,73.43,193.0,241.0,5.0,5.25,4.95,7.5,4.0,4.0,5.5,4.0,6.0,3.5,3.5,7.0,4.5,4.0,4.0,5.0,3.0,6.0,4,10,1.0,0.0,1.0,0.0,0.0,10.0,0.8058,546.0,3.0,3.0,25.63,31.0,0.0,0.0,0.0
832,6.5,0.0,6.5,12,0,12,1.13,6,0,6,0.92,0.0,0.92,876,0,876,73.0,0.0,73.0,146.0,146.0,6.5,8.0,6.5,0.0,0.0,0.0,8.0,5.0,7.0,7.0,6.5,6.0,6.0,7.0,4.5,5.5,8.0,7.5,1,7,0.0,0.0,1.0,5.0,9.0,13.0,0.8114,514.0,0.0,6.0,42.74,7.0,0.0,0.0,0.0
833,5.82,5.63,6.04,14,8,34,1.34,6,3,13,0.86,0.75,0.91,1008,541,2577,72.0,67.63,75.79,168.0,198.0,6.0,5.0,5.555555555555555,6.5,4.0,5.0,4.5,6.0,5.0,6.0,8.0,0.0,5.0,8.0,5.5,8.0,5.0,5.0,4,9,0.0,0.0,1.0,4.0,5.0,13.0,0.7871,515.0,4.0,1.0,43.4,9.0,0.0,0.0,4.75
834,5.64,0.0,5.81,11,0,29,1.57,6,0,22,0.91,0.0,0.97,818,0,2393,74.36,0.0,82.52,136.0,109.0,6.0,4.5,5.833333333333333,0.0,4.5,0.0,0.0,0.0,4.5,8.0,4.0,8.0,6.0,3.5,6.0,6.0,4.5,7.0,1,6,1.0,0.0,0.0,3.0,1.0,6.0,0.7895,337.0,1.0,3.0,33.82,7.0,0.0,0.0,0.0
835,5.6,5.6,5.32,15,15,37,1.47,6,6,12,0.67,0.67,0.73,936,936,2445,62.4,62.4,66.08,156.0,204.0,6.0,6.0,5.6,7.5,8.0,4.0,4.5,5.5,5.0,8.0,4.0,5.0,4.5,7.0,6.5,4.5,6.0,4.0,4,10,0.0,0.0,0.0,2.0,3.0,9.0,0.7351,405.0,1.0,1.0,47.31,10.0,0.0,0.0,6.0
836,5.55,0.0,5.4,10,0,31,1.64,6,0,18,1.0,0.0,0.9,853,0,2451,85.3,0.0,79.06,142.0,136.0,5.5,0.0,5.25,0.0,0.0,0.0,0.0,5.0,7.5,2.5,7.0,4.5,5.0,0.0,6.0,6.5,4.0,7.5,0,6,1.0,2.0,2.0,1.0,0.0,9.0,0.7163,311.0,1.0,3.0,43.62,9.0,0.0,0.0,0.0
837,5.13,5.13,5.0,15,15,31,1.16,6,6,13,0.47,0.47,0.71,687,687,1974,45.8,45.8,63.68,115.0,152.0,5.5,4.75,5.1,4.5,4.5,6.0,4.0,5.0,4.0,4.0,6.5,5.0,7.5,4.5,6.5,6.5,4.5,4.0,4,10,0.0,0.0,0.0,0.0,1.0,5.0,0.5736,260.0,1.0,5.0,48.78,11.0,0.0,0.0,4.0
838,5.11,5.11,4.93,14,14,28,1.46,6,6,9,0.71,0.71,0.61,962,962,1614,68.71,68.71,57.64,160.0,179.0,6.0,4.875,4.65,3.5,6.0,4.0,6.0,5.0,4.5,6.0,3.0,3.5,5.0,7.0,6.0,8.0,4.0,0.0,4,10,0.0,0.0,0.0,2.0,1.0,5.0,0.7929,353.0,1.0,2.0,37.62,8.0,0.0,0.0,0.0
839,6.39,6.5,5.88,9,1,26,1.14,5,0,11,0.89,0.0,0.88,603,20,1819,67.0,20.0,69.96,121.0,165.0,6.0,6.5,6.75,6.5,0.0,0.0,0.0,0.0,0.0,7.0,6.5,0.0,7.0,4.0,8.0,6.0,7.0,5.5,1,4,1.0,0.0,1.0,2.0,4.0,8.0,0.8362,403.0,4.0,1.0,53.33,4.0,0.0,0.0,0.0
840,5.96,0.0,5.83,13,0,35,1.09,5,0,9,1.0,0.0,0.91,1026,0,2664,78.92,0.0,76.11,205.0,296.0,6.0,5.5,6.375,0.0,0.0,5.0,6.0,7.0,5.0,8.0,7.5,6.0,6.5,6.5,5.5,5.0,5.0,4.5,2,8,0.0,0.0,1.0,3.0,4.0,10.0,0.8282,496.0,6.0,10.0,57.81,19.0,0.0,0.0,0.0
841,5.73,5.73,5.64,15,15,37,1.05,5,5,7,1.0,1.0,1.0,1288,1288,3054,85.87,85.87,82.54,258.0,436.0,5.5,5.625,5.8,5.0,6.0,4.5,7.0,6.0,7.0,5.0,5.5,5.5,6.5,4.5,8.0,4.5,6.0,5.0,4,10,0.0,1.0,1.0,5.0,3.0,10.0,0.8355,893.0,5.0,10.0,53.33,17.0,0.0,0.0,4.0
842,5.23,5.0,5.29,13,1,34,1.17,5,0,12,0.69,1.0,0.76,767,90,2181,59.0,90.0,64.15,153.0,182.0,3.5,4.166666666666667,5.125,5.0,0.0,3.5,4.0,0.0,4.5,6.0,5.0,7.0,6.0,7.0,4.0,6.5,5.0,4.5,3,8,1.0,0.0,0.0,3.0,6.0,2.0,0.671,299.0,1.0,1.0,59.0,11.0,0.0,0.0,4.5
843,5.6,5.6,5.35,15,15,27,0.85,4,4,5,0.93,0.93,0.63,1280,1280,1568,85.33,85.33,58.07,320.0,314.0,6.0,5.5,5.3,5.0,7.0,5.0,5.0,5.5,5.5,4.5,4.5,5.5,5.5,6.0,7.0,7.0,6.0,5.0,4,10,0.0,0.0,0.0,2.0,0.0,11.0,0.7928,649.0,3.0,8.0,38.76,12.0,0.0,0.0,0.0
844,5.58,5.61,5.24,13,9,34,1.0,4,3,4,0.77,0.78,0.76,662,449,1890,50.92,49.89,55.59,166.0,473.0,7.0,5.25,5.611111111111111,5.0,5.5,6.0,4.5,7.5,5.5,7.0,4.5,5.0,0.0,5.0,5.0,0.0,5.0,7.0,4,9,0.0,0.0,0.0,1.0,4.0,8.0,0.7645,355.0,1.0,4.0,47.37,11.0,0.0,0.0,5.0
845,5.5,5.67,5.5,13,9,13,0.96,4,3,4,0.85,0.89,0.85,895,619,895,68.85,68.78,68.85,224.0,224.0,6.5,5.25,5.666666666666667,5.5,5.5,4.5,5.5,4.5,5.0,7.0,7.0,6.5,0.0,0.0,4.5,6.5,4.5,5.0,4,9,1.0,0.0,1.0,0.0,1.0,2.0,0.631,498.0,7.0,6.0,49.64,18.0,0.0,0.0,0.0
846,5.12,7.0,4.78,13,2,34,1.12,4,3,7,0.46,1.0,0.38,486,131,1166,37.38,65.5,34.29,122.0,167.0,6.0,6.333333333333333,5.333333333333333,8.0,6.0,0.0,5.0,6.5,5.0,5.0,4.5,4.0,4.0,4.5,5.0,4.5,4.5,0.0,3,9,0.0,0.0,1.0,0.0,1.0,4.0,0.6985,201.0,4.0,6.0,42.65,9.0,0.0,0.0,0.0
847,5.08,5.25,5.03,12,8,30,1.28,4,2,10,0.58,0.75,0.63,708,556,1757,59.0,69.5,58.57,177.0,176.0,5.0,5.375,4.944444444444445,7.0,4.5,5.0,5.0,4.0,4.5,5.0,7.0,0.0,2.5,6.0,6.0,4.5,0.0,0.0,4,9,0.0,0.0,0.0,0.0,1.0,1.0,0.8035,298.0,0.0,3.0,43.33,10.0,0.0,0.0,0.0
848,6.25,5.0,6.24,14,2,36,1.33,3,0,11,0.93,1.0,0.97,1157,168,3102,82.64,84.0,86.17,386.0,282.0,6.5,4.833333333333333,6.388888888888889,4.5,5.5,0.0,4.5,6.5,5.0,8.0,8.5,8.0,7.0,5.0,6.0,7.0,5.5,6.5,3,9,0.0,0.0,0.0,7.0,7.0,10.0,0.7411,1024.0,14.0,13.0,55.56,10.0,0.0,0.0,0.0
849,6.1,6.1,5.6,15,15,36,1.02,3,3,5,0.73,0.73,0.72,917,917,2190,61.13,61.13,60.83,306.0,438.0,6.0,6.25,5.85,7.0,6.5,7.0,4.5,5.5,6.5,4.5,5.5,5.5,6.0,6.5,5.5,5.5,8.0,7.5,4,10,0.0,0.0,0.0,5.0,10.0,10.0,0.846,677.0,8.0,4.0,40.98,4.0,0.0,0.0,5.5
850,5.88,0.0,5.57,12,0,28,0.91,3,0,6,0.92,0.0,0.89,932,0,2051,77.67,0.0,73.25,311.0,342.0,7.0,6.5,5.722222222222222,0.0,7.0,7.5,5.0,6.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,6.0,6.0,7.0,3,9,0.0,0.0,0.0,0.0,1.0,10.0,0.8476,608.0,11.0,13.0,57.0,10.0,0.0,0.0,0.0
851,5.5,5.5,5.69,13,1,32,0.84,3,0,6,0.38,0.0,0.63,541,32,1837,41.62,32.0,57.41,180.0,306.0,6.0,5.5,5.625,5.5,0.0,5.0,6.0,0.0,4.5,6.0,6.5,5.0,6.5,4.5,5.5,7.0,5.0,4.5,3,8,0.0,0.0,1.0,1.0,1.0,4.0,0.8169,483.0,2.0,3.0,29.55,4.0,0.0,0.0,0.0
852,5.5,5.69,5.36,14,8,29,0.83,3,3,4,0.57,0.5,0.69,720,398,1643,51.43,49.75,56.66,240.0,411.0,6.0,5.75,5.555555555555555,6.0,6.5,4.5,6.0,5.0,6.5,6.0,5.0,0.0,4.5,5.0,5.0,4.5,5.5,7.0,4,9,1.0,0.0,0.0,3.0,3.0,9.0,0.7784,369.0,2.0,3.0,54.29,13.0,0.0,0.0,0.0
853,5.43,5.43,5.45,15,15,38,1.12,3,3,6,1.0,1.0,0.87,1226,1226,2883,81.73,81.73,75.87,409.0,481.0,6.5,4.75,5.4,3.5,5.0,6.5,4.0,7.0,5.0,5.5,7.0,6.0,4.5,6.0,5.0,7.0,4.5,5.0,4,10,0.0,0.0,0.0,2.0,4.0,12.0,0.8063,727.0,9.0,17.0,44.3,17.0,0.0,0.0,0.0
854,5.43,5.0,5.16,14,3,34,0.73,3,0,5,0.5,0.33,0.53,606,121,1528,43.29,40.33,44.94,202.0,306.0,6.0,5.0,5.333333333333333,5.0,5.0,5.0,0.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.5,5.0,4.5,6.0,3,9,2.0,0.0,0.0,3.0,6.0,7.0,0.7468,445.0,5.0,8.0,53.01,6.0,0.0,0.0,5.0
855,5.39,5.42,5.39,14,6,36,0.68,3,2,5,0.29,0.33,0.31,528,291,1473,37.71,48.5,40.92,176.0,295.0,6.0,5.75,5.333333333333333,7.0,5.0,6.0,5.0,5.0,4.5,0.0,5.0,5.0,5.5,5.5,6.5,5.0,5.5,5.0,4,9,0.0,0.0,0.0,1.0,1.0,6.0,0.8295,339.0,6.0,3.0,42.55,5.0,0.0,0.0,5.0
856,5.39,5.42,5.28,14,13,27,1.0,3,3,4,0.29,0.31,0.19,523,509,864,37.36,39.15,32.0,174.0,216.0,6.0,5.0,5.3,6.5,5.0,3.5,5.0,4.5,6.0,5.0,6.0,5.0,6.5,7.5,5.0,5.0,0.0,5.0,4,10,0.0,0.0,3.0,1.0,2.0,1.0,0.88,362.0,7.0,5.0,34.25,8.0,0.0,0.0,5.5
857,5.27,5.27,5.38,15,15,37,1.02,3,3,16,0.8,0.8,0.89,1049,1049,2859,69.93,69.93,77.27,350.0,179.0,6.0,5.125,5.15,4.5,6.0,4.5,5.5,4.0,5.5,6.0,4.5,5.0,6.0,3.0,7.0,6.0,6.0,5.5,4,10,0.0,0.0,0.0,1.0,4.0,8.0,0.7436,402.0,1.0,7.0,48.57,15.0,0.0,0.0,4.0
