,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,Cleansheet,Pass decis.,Occas° créée,Passes,Ballons,Fautes,But évité,Action stoppée,DMI
296,0.0,0.0,6.0,0,0,10,0.0,0.0,0.0,1.0,0,0,900,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
297,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,45,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,5.39,0,0,22,0.0,0.0,0.0,1.0,0,0,1980,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,4.67,0,0,3,0.0,0.0,0.0,1.0,0,0,270,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,2.5,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,5.5,0,0,2,0.0,0.0,0.0,1.0,0,0,178,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,28,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,2.5,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,6.13,0.0,6.13,4,0,4,1.38,1.0,0.0,1.0,360,0,360,90.0,0.0,90.0,0.0,0.0,6.25,6.125,0.0,7.0,5.5,0.0,0.0,4.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0
321,6.12,0.0,5.47,13,0,31,0.55,1.0,0.0,1.0,1170,0,2790,90.0,0.0,90.0,0.0,0.0,6.333333333333333,6.375,0.0,6.0,6.0,7.0,6.0,6.0,7.0,0.0,7.0,6.0,5.5,6.0,5.5,6.0,5.5,3,8,5.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0
322,6.0,0.0,6.0,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
323,6.0,6.0,6.0,4,4,4,0.82,0.75,0.75,0.75,347,347,347,86.75,86.75,86.75,0.0,0.0,6.0,6.0,7.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0
324,6.0,0.0,6.0,9,0,9,0.94,1.0,0.0,1.0,810,0,810,90.0,0.0,90.0,0.0,0.0,6.333333333333333,6.0,0.0,6.0,6.5,6.5,7.0,5.0,6.5,6.5,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3,9,4.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0
325,6.0,0.0,6.0,1,0,1,0.0,0.0,0.0,0.0,81,0,81,81.0,0.0,81.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
326,6.0,0.0,6.0,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
327,5.88,5.88,5.76,17,17,39,1.24,1.0,1.0,1.0,1530,1530,3510,90.0,90.0,90.0,0.0,0.0,5.875,5.7,7.0,6.0,3.5,7.0,6.0,4.0,6.0,6.0,5.5,6.0,7.0,7.5,5.0,6.0,3.5,4,10,6.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,5.5
328,5.79,5.79,5.79,17,17,17,0.59,1.0,1.0,1.0,1530,1530,1530,90.0,90.0,90.0,0.0,0.0,5.875,5.95,5.5,7.0,5.5,5.5,5.5,6.5,5.5,6.0,6.0,6.5,6.0,5.5,4.5,6.0,6.0,4,10,8.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,0.0
329,5.79,5.79,5.72,17,17,27,1.3,1.0,1.0,1.0,1530,1530,2430,90.0,90.0,90.0,0.0,0.0,4.875,5.5,3.0,6.0,6.0,4.5,4.5,6.0,7.0,7.0,4.5,6.5,7.5,5.5,7.0,5.0,8.0,4,10,9.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,0.0
330,5.65,5.65,5.65,17,17,17,1.26,1.0,1.0,1.0,1530,1530,1530,90.0,90.0,90.0,0.0,0.0,4.875,5.15,6.0,4.0,4.5,5.0,5.5,6.0,7.0,5.0,5.0,3.5,6.5,7.0,8.0,6.5,7.0,4,10,4.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,0.0
331,5.64,0.0,5.48,11,0,28,1.12,1.0,0.0,1.0,898,0,2406,81.64,0.0,85.93,0.0,0.0,6.25,5.833333333333333,0.0,6.5,6.0,0.0,0.0,6.0,6.0,5.0,0.0,5.5,0.0,0.0,3.5,6.0,4.0,2,6,2.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,3.0
332,5.53,5.53,5.46,17,17,38,1.15,1.0,1.0,1.0,1530,1530,3420,90.0,90.0,90.0,0.0,0.0,5.0,5.5,5.5,2.5,6.0,6.0,6.0,6.5,5.0,7.0,6.0,4.5,5.5,4.0,7.0,4.5,6.5,4,10,3.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,0.0
333,5.5,0.0,5.38,10,0,30,1.18,1.0,0.0,1.0,900,0,2700,90.0,0.0,90.0,0.0,0.0,5.666666666666667,5.555555555555555,0.0,6.0,6.0,5.0,5.0,4.0,6.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,3,9,4.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0
334,5.43,0.0,5.43,14,0,14,1.38,1.0,0.0,1.0,1183,0,1183,84.5,0.0,84.5,0.0,0.0,3.5,5.071428571428571,0.0,0.0,0.0,3.5,5.0,4.5,6.0,6.0,6.0,4.5,5.5,6.0,2.5,5.5,6.0,1,7,3.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,0.0
335,5.39,0.0,5.59,14,0,37,1.08,1.0,0.0,1.0,1260,0,3330,90.0,0.0,90.0,0.0,0.0,6.0,5.6875,0.0,6.5,5.5,6.0,7.0,5.5,5.0,6.0,4.0,0.0,6.0,4.5,6.0,3.0,4.5,3,8,3.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0
336,5.38,6.5,5.54,16,4,38,1.47,1.0,1.0,1.0,1439,360,3419,89.94,90.0,89.97,0.0,0.0,6.5,5.277777777777778,7.5,6.0,4.5,8.0,0.0,4.0,5.0,3.0,3.5,6.0,4.0,5.0,4.5,5.5,6.0,4,9,4.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,3.5
337,5.33,0.0,5.33,3,0,3,1.15,1.0,0.0,1.0,270,0,270,90.0,0.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
338,5.32,0.0,5.42,14,0,19,0.99,1.0,0.0,1.0,1215,0,1665,86.79,0.0,87.63,0.0,0.0,5.0,5.277777777777778,0.0,3.5,6.0,5.5,6.0,5.0,4.0,6.5,5.5,5.5,7.0,4.0,5.0,0.0,0.0,3,9,3.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0
339,5.25,0.0,5.45,4,0,21,0.65,0.75,0.0,0.95,330,0,1815,82.5,0.0,86.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
340,5.25,5.25,5.24,16,8,33,1.02,1.0,1.0,1.0,1359,720,2755,84.94,90.0,83.48,0.0,0.0,5.375,5.222222222222222,4.0,7.5,5.0,5.0,6.0,4.0,5.0,5.5,0.0,5.0,5.0,5.5,4.5,3.5,6.0,4,9,2.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0
341,5.21,5.54,5.35,14,12,34,1.33,1.0,1.0,1.0,1197,1080,2937,85.5,90.0,86.38,0.0,0.0,5.125,5.65,5.0,5.5,5.5,4.5,7.5,6.0,4.0,5.0,7.0,6.5,4.0,6.0,0.0,0.0,0.0,4,10,2.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,6.0
342,5.16,0.0,5.3,16,0,37,0.85,1.0,0.0,1.0,1440,0,3330,90.0,0.0,90.0,0.0,0.0,4.666666666666667,4.777777777777778,0.0,5.5,4.5,4.0,4.0,5.5,4.5,6.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,3,9,1.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,5.5
343,5.06,5.63,5.19,16,4,37,1.33,1.0,1.0,1.0,1440,360,3330,90.0,90.0,90.0,0.0,0.0,5.625,5.333333333333333,6.0,4.0,5.5,7.0,0.0,6.0,4.0,5.5,5.0,5.0,5.5,5.5,5.5,1.0,6.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,7.5
344,5.0,0.0,5.33,2,0,3,0.0,1.0,0.0,1.0,180,0,270,90.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
345,5.0,0.0,5.04,8,0,25,1.16,1.0,0.0,1.0,720,0,2200,90.0,0.0,88.0,0.0,0.0,4.75,5.0,0.0,0.0,5.0,4.5,6.5,0.0,4.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,2,7,1.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0
346,4.94,4.94,4.58,17,17,26,1.41,1.0,1.0,1.0,1530,1530,2340,90.0,90.0,90.0,0.0,0.0,4.375,4.95,5.0,4.0,2.5,6.0,6.0,7.0,4.5,5.0,5.5,4.0,3.0,5.0,5.5,7.0,7.0,4,10,2.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0
347,4.9,0.0,4.9,5,0,5,1.85,0.8,0.0,0.8,407,0,407,81.4,0.0,81.4,0.0,0.0,7.5,5.0,0.0,0.0,0.0,7.5,3.5,6.0,0.0,0.0,3.0,0.0,4.5,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0
348,4.83,0.0,5.08,12,0,24,0.78,1.0,0.0,1.0,1080,0,2160,90.0,0.0,90.0,0.0,0.0,4.5,4.8,0.0,0.0,0.0,4.5,5.5,0.0,0.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0
349,4.83,0.0,5.23,3,0,15,1.53,0.67,0.0,0.93,225,0,1305,75.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.5
350,4.75,0.0,4.75,2,0,2,1.06,0.5,0.0,0.5,135,0,135,67.5,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
351,4.72,5.25,4.86,9,2,28,1.39,1.0,1.0,1.0,810,180,2520,90.0,90.0,90.0,0.0,0.0,5.25,5.166666666666667,6.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,6.5,4.5,2,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0
352,4.57,0.0,4.57,7,0,7,1.1,1.0,0.0,1.0,630,0,630,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,5.5,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0
353,4.17,0.0,5.21,6,0,21,1.21,1.0,0.0,1.0,540,0,1890,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0
354,3.0,0.0,5.07,1,0,7,0.0,1.0,0.0,0.71,90,0,584,90.0,0.0,83.43,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,5.64,0,0,11,0.0,0.0,0.0,1.0,0,0,874,0.0,0.0,79.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
356,0.0,0.0,5.5,0,0,7,0.0,0.0,0.0,1.0,0,0,630,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
357,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,80,0,80,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,6.0,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,5.17,0,0,6,0.0,0.0,0.0,0.67,0,0,382,0.0,0.0,63.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
363,0.0,0.0,5.46,0,0,12,0.0,0.0,0.0,1.0,0,0,1073,0.0,0.0,89.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
364,0.0,0.0,4.73,0,0,11,0.0,0.0,0.0,1.0,0,0,990,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,5.3,0,0,22,0.0,0.0,0.0,1.0,0,0,1980,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,4.9,0,0,10,0.0,0.0,0.0,1.0,0,0,900,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
367,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,5.0,0,0,20,0.0,0.0,0.0,0.95,0,0,1755,0.0,0.0,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
369,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,5.17,0,0,12,0.0,0.0,0.0,0.83,0,0,1014,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,5.5,0,0,4,0.0,0.0,0.0,0.75,0,0,330,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
