,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
495,1219,Parejo Daniel,MO,28.0,31.0,5.73,5.73,5.75,30,30,38,1.22,1.22,1.24,2,2,2,1.0,1.0,1.0,2659,2659,3303,88.63,88.63,86.92,1330.0,1652.0,7.0,14.0,12.0,2.0,0.0,0.0,3.0,7.0,12.0,0.8986,2429.0,22.0,32.0,58.02,24.0,0.0,0.0,6.0,5.625,5.9,5.0,4.0,6.0,7.5,7.0,5.5,7.5,6.5,4.5,5.5,4.5,4.0,7.0,5.5,7.0,8.0,6.0,5.0,4.5,7.0,4.5,5.5,4.0,5.5,5.0,4.5,7.0,4.5,7.0,7.0,7.0,6.0,8.0,5.5,4.0,6.5,5.5,0.0,4,10
496,1220,Moi Gómez,MO,13.0,20.0,5.64,0.0,5.6,29,0,34,0.92,0.0,0.91,2,0,3,0.9,0.0,0.85,2242,0,2498,77.31,0.0,73.47,1121.0,833.0,7.0,6.5,6.5,0.0,0.0,1.0,2.0,5.0,3.0,0.8741,1645.0,9.0,16.0,48.37,14.0,0.0,0.0,6.5,6.0,5.333333333333333,0.0,7.0,5.5,5.5,4.0,5.5,6.0,5.0,4.0,5.5,5.5,5.5,5.5,8.0,5.0,5.5,5.5,6.0,7.5,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.5,5.5,6.5,6.0,7.0,0.0,0.0,0.0,4.5,5.5,5.0,5.0,3,9
497,1222,Rodri Rodrigo,MO,10.0,12.0,5.61,5.64,5.54,23,7,28,0.93,0.85,0.89,2,0,2,0.74,0.71,0.64,1347,439,1470,58.57,62.71,52.5,674.0,735.0,7.5,5.0,5.5,0.0,0.0,0.0,3.0,3.0,13.0,0.8516,907.0,9.0,10.0,51.91,6.0,0.0,0.0,0.0,5.375,5.9375,6.0,6.5,5.0,4.0,6.0,6.0,6.0,0.0,0.0,8.0,0.0,6.0,5.0,5.0,4.5,0.0,4.5,0.0,0.0,5.0,5.5,5.0,5.0,6.0,6.0,7.5,0.0,5.0,5.5,6.0,4.5,6.0,5.5,4.5,0.0,0.0,0.0,0.0,4,8
498,1223,Suso,MO,8.0,9.0,5.53,5.8,5.53,19,10,19,1.1,1.34,1.1,2,2,2,0.42,0.7,0.42,843,608,843,44.37,60.8,44.37,422.0,422.0,6.0,4.0,4.0,0.0,0.0,1.0,3.0,3.0,8.0,0.8601,600.0,2.0,7.0,53.61,10.0,0.0,0.0,0.0,6.125,5.8,6.5,6.0,6.5,5.5,6.0,5.5,3.0,4.5,8.0,6.5,0.0,7.0,5.0,5.0,5.0,4.5,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
499,1225,André Almeida,MO,12.0,16.0,5.44,5.44,5.44,27,27,27,0.74,0.74,0.74,2,2,2,0.81,0.81,0.81,1947,1947,1947,72.11,72.11,72.11,974.0,974.0,7.0,6.0,7.5,0.0,1.0,1.0,3.0,4.0,17.0,0.8546,1386.0,15.0,32.0,50.0,23.0,0.0,0.0,5.5,5.25,5.25,6.0,5.0,4.5,5.5,5.5,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,4.5,5.5,7.5,6.0,5.5,5.0,4.5,6.5,5.0,4.5,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
500,1226,Fekir Nabil,MO,1.0,7.0,5.43,0.0,5.57,15,0,23,0.78,0.0,0.68,2,0,2,0.8,0.0,0.87,964,0,1616,64.27,0.0,70.26,482.0,808.0,6.0,0.5,4.5,1.0,1.0,1.0,2.0,3.0,6.0,0.8616,680.0,1.0,5.0,48.98,21.0,0.0,0.0,6.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,6.0,5.0,0.0,4.5,6.0,5.5,0.0,4.0,6.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,5.5,6.0,6.0,5.5,5.5,6.0,6.0,5.5,5.5,6.0,6.5,0,2
501,1227,Bongonda Théo,MO,13.0,16.0,5.41,5.69,5.41,23,13,23,1.03,1.11,1.03,2,1,2,0.78,0.92,0.78,1445,942,1445,62.83,72.46,62.83,723.0,723.0,7.0,6.5,9.5,0.0,0.0,0.0,3.0,2.0,13.0,0.75,634.0,5.0,16.0,50.29,10.0,0.0,0.0,0.0,5.75,5.75,5.0,5.0,8.0,5.0,5.5,5.5,5.5,5.5,5.5,7.0,4.5,7.5,4.5,0.0,0.0,5.0,4.5,5.5,7.0,0.0,5.5,0.0,4.5,5.0,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
502,1229,Edu Expósito,MO,9.0,0.0,5.3,0.0,5.3,22,0,22,0.77,0.0,0.77,2,0,2,0.55,0.0,0.55,1028,0,1028,46.73,0.0,46.73,514.0,514.0,7.0,4.5,2.0,0.0,0.0,2.0,2.0,2.0,4.0,0.7495,619.0,10.0,19.0,64.46,13.0,0.0,0.0,4.5,5.5,5.0,0.0,0.0,5.5,0.0,5.0,0.0,4.5,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.5,4.0,4.5,0.0,5.5,5.5,5.0,6.0,6.0,5.5,7.0,4.5,5.5,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
503,1230,Rodríguez Óscar,MO,10.0,12.0,5.27,6.5,5.26,26,1,35,0.62,0.0,0.63,2,0,2,0.54,0.0,0.51,1326,28,1765,51.0,28.0,50.43,663.0,883.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.8225,1024.0,15.0,22.0,51.59,17.0,0.0,0.0,5.5,5.75,5.071428571428571,6.5,0.0,5.0,0.0,0.0,5.0,4.5,5.0,4.5,5.0,6.0,5.0,5.0,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,0.0,7.0,6.0,4.5,5.5,5.0,5.0,5.0,5.5,5.0,7.0,5.0,5.0,2,7
504,1233,Santi Comesaña Santiago,MO,15.0,15.0,5.23,5.23,5.18,28,28,36,0.84,0.84,0.81,2,2,2,0.79,0.79,0.81,1894,1894,2445,67.64,67.64,67.92,947.0,1223.0,7.0,7.5,11.5,0.0,0.0,0.0,1.0,0.0,3.0,0.8373,1238.0,23.0,37.0,46.67,41.0,0.0,0.0,5.5,5.0,4.9,3.5,4.5,5.0,7.0,4.5,4.5,5.5,4.5,5.0,5.0,7.0,5.5,4.5,6.0,4.5,5.5,4.5,7.0,5.5,6.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,0.0,0.0,5.0,0.0,3.5,5.5,5.0,5.5,5.5,0.0,4,10
505,1234,Ocampos Lucas,MO,13.0,14.0,5.17,5.75,5.24,15,2,23,1.11,0.35,1.2,2,0,3,0.53,0.5,0.57,835,122,1280,55.67,61.0,55.65,418.0,427.0,7.0,6.5,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.7547,495.0,6.0,11.0,52.14,9.0,0.0,0.0,5.0,6.333333333333333,5.277777777777778,5.5,6.0,0.0,7.5,3.5,7.0,3.5,4.5,5.0,5.0,5.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,6.0,5.0,4.0,5.0,0.0,5.0,8.0,5.0,7.0,3,9
506,1235,Sobrino Rubén,A,13.0,14.0,5.17,5.5,5.27,26,11,35,0.89,0.84,0.95,2,1,5,0.81,0.73,0.74,1872,727,2382,72.0,66.09,68.06,936.0,476.0,6.0,6.5,10.0,0.0,0.0,0.0,1.0,0.0,9.0,0.7731,797.0,17.0,25.0,46.45,42.0,0.0,0.0,0.0,5.25,5.55,5.5,4.5,5.5,5.5,6.0,7.0,6.0,6.5,4.5,4.5,5.0,0.0,4.0,5.5,6.0,4.5,5.5,5.5,6.5,3.5,5.0,5.0,4.0,5.0,5.5,3.5,5.0,0.0,0.0,0.0,5.0,7.0,4.0,6.0,6.0,6.0,7.0,4.5,4,10
507,1236,Portillo Francisco,MO,9.0,0.0,5.16,5.0,5.16,19,2,19,0.47,0.0,0.47,2,0,2,0.11,0.0,0.11,449,48,449,23.63,24.0,23.63,225.0,225.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7682,386.0,6.0,4.0,48.89,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,4.5,5.5,6.5,6.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.5,0.0,5.0,5.0,4.5,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
508,1237,Pérez Carles,MO,16.0,16.0,5.16,0.0,5.1,28,0,34,0.97,0.0,0.92,2,0,3,0.61,0.0,0.56,1555,0,1766,55.54,0.0,51.94,778.0,589.0,6.0,8.0,6.0,0.0,0.0,1.0,4.0,2.0,20.0,0.8865,802.0,5.0,16.0,35.81,28.0,0.0,0.0,0.0,5.333333333333333,5.888888888888889,0.0,4.0,5.0,7.0,8.0,7.0,5.0,6.0,5.5,5.5,6.0,5.5,5.0,5.0,0.0,4.5,5.0,4.5,5.5,4.0,4.5,5.0,4.5,4.5,4.5,4.5,4.5,6.0,4.5,4.0,0.0,5.0,4.5,4.5,4.5,4.5,6.0,0.0,3,9
509,1239,Raúl García,A,12.0,18.0,5.14,5.0,5.11,28,2,37,0.59,0.71,0.66,2,0,4,0.18,0.0,0.3,752,37,1173,26.86,18.5,31.7,376.0,293.0,6.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.6164,376.0,5.0,7.0,49.57,11.0,0.0,0.0,4.25,5.0,5.111111111111111,4.5,5.5,0.0,5.0,5.0,4.5,5.0,6.5,5.0,5.0,6.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,5.5,5.0,0.0,5.0,4.5,4.5,5.0,5.0,5.0,3.5,4.5,5.0,4.0,5.0,6.0,5.5,6.0,3,9
510,1241,Aleñá Carles,MO,11.0,13.0,5.05,4.75,5.01,28,8,36,0.85,0.38,0.81,2,0,2,0.71,0.0,0.69,1661,143,2010,59.32,17.88,55.83,831.0,1005.0,7.0,5.5,5.5,0.0,0.0,0.0,2.0,0.0,7.0,0.7687,918.0,4.0,10.0,40.09,46.0,0.0,0.0,5.0,4.75,4.611111111111111,4.5,5.0,5.0,4.5,5.0,5.0,4.0,5.0,0.0,3.5,5.0,5.0,5.0,4.5,5.0,5.5,5.0,5.0,6.5,0.0,7.5,5.5,5.0,4.5,6.0,7.0,4.0,5.0,4.5,4.5,4.5,5.0,0.0,5.0,5.5,5.0,3.5,5.0,4,9
511,1244,El Haddadi Munir,A,12.0,16.0,5.0,5.36,5.0,22,11,22,0.87,0.92,0.87,2,1,2,0.36,0.73,0.36,946,654,946,43.0,59.45,43.0,473.0,473.0,6.5,6.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,0.7105,590.0,10.0,7.0,53.79,14.0,0.0,0.0,4.0,5.0,5.45,4.0,5.5,4.5,6.0,7.0,5.0,6.5,5.0,6.0,5.0,4.5,0.0,0.0,4.5,5.0,4.5,4.0,4.5,0.0,0.0,6.5,0.0,4.5,4.5,4.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
512,1246,Barrenetxea Ander,MO,9.0,13.0,4.9,5.0,4.9,15,5,15,0.6,0.61,0.6,2,1,2,0.4,0.2,0.4,543,142,543,36.2,28.4,36.2,272.0,272.0,6.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7399,389.0,5.0,12.0,46.15,19.0,0.0,0.0,0.0,4.75,4.9375,5.0,5.0,4.5,4.5,6.0,0.0,0.0,4.5,5.0,5.0,4.5,0.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8
513,1247,Tete Morente,MO,10.0,0.0,4.88,5.0,4.94,24,8,33,0.8,1.31,0.75,2,2,3,0.63,0.75,0.58,1365,530,1802,56.88,66.25,54.61,683.0,601.0,6.5,5.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.7953,774.0,17.0,14.0,48.28,24.0,0.0,0.0,4.5,4.75,5.0,3.5,5.5,6.5,3.5,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,4.5,4.0,5.0,0.0,4.5,4.5,5.0,4.5,5.5,0.0,4.5,5.0,0.0,4.5,5.5,5.0,5.0,5.5,5.0,4.5,5.0,5.0,6.5,5.0,4.5,4,9
514,1248,Seferovic Haris,A,12.0,12.0,4.86,4.86,4.86,11,11,11,0.64,0.64,0.64,2,2,2,0.64,0.64,0.64,584,584,584,53.09,53.09,53.09,292.0,292.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.6847,186.0,1.0,2.0,52.08,1.0,0.0,0.0,0.0,4.75,4.85,4.5,4.0,4.5,6.0,4.5,5.0,5.0,6.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
515,1249,Ndiaye Amath,A,8.0,0.0,4.81,5.33,4.82,21,3,22,0.62,1.04,0.61,2,1,2,0.29,1.0,0.32,814,238,870,38.76,79.33,39.55,407.0,435.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,0.7832,361.0,3.0,14.0,43.65,28.0,0.0,0.0,4.5,5.333333333333333,4.75,5.0,6.5,4.5,0.0,4.5,4.5,4.5,4.5,0.0,4.0,5.0,4.0,4.5,4.5,5.5,5.0,4.5,6.0,4.5,5.5,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,8
516,1250,Suárez Luis,A,11.0,13.0,4.8,4.8,4.9,15,15,30,1.13,1.13,1.18,2,2,6,0.87,0.87,0.73,1082,1082,1912,72.13,72.13,63.73,541.0,319.0,7.0,5.5,2.5,0.0,0.0,0.0,2.0,1.0,10.0,0.6835,470.0,2.0,9.0,40.54,30.0,0.0,0.0,0.0,4.375,4.85,4.0,4.0,4.5,5.0,5.5,5.0,4.0,6.0,3.5,7.0,4.0,7.0,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,4.0,7.0,5.0,4.0,0.0,4.0,4,10
517,1252,Strand Larsen Jørgen,A,8.0,14.0,4.62,0.0,4.62,25,0,25,0.99,0.0,0.99,2,0,2,0.6,0.0,0.6,1320,0,1320,52.8,0.0,52.8,660.0,660.0,6.5,4.0,0.5,0.0,0.0,0.0,4.0,3.0,8.0,0.7,513.0,2.0,5.0,44.44,30.0,0.0,0.0,5.0,5.0,4.444444444444445,0.0,5.0,6.0,4.0,4.0,4.5,4.0,4.0,5.0,3.5,7.0,4.5,4.0,6.5,5.0,5.0,0.0,4.0,4.5,4.5,6.0,4.0,4.5,4.5,3.0,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9
518,1253,Kike García,A,8.0,0.0,4.6,4.6,4.53,30,30,36,0.67,0.67,0.65,2,2,2,0.2,0.2,0.19,862,862,1076,28.73,28.73,29.89,431.0,538.0,6.0,4.0,0.5,1.0,0.0,0.0,0.0,4.0,8.0,0.7128,395.0,1.0,3.0,43.27,24.0,0.0,0.0,6.0,4.375,4.5,4.5,4.0,4.5,4.5,4.0,4.0,5.0,5.0,4.5,5.0,4.0,4.0,4.5,4.5,4.0,4.5,4.0,4.0,5.0,4.5,4.5,3.5,6.0,6.5,5.0,5.0,4.0,4.5,6.0,5.0,4.0,4.0,3.5,0.0,4.5,0.0,0.0,4.5,4,10
519,1254,Sergi Guardiola,A,8.0,12.0,4.58,4.75,4.74,24,8,33,0.82,0.89,0.92,2,1,7,0.67,0.88,0.7,1219,619,1798,50.79,77.38,54.48,610.0,257.0,5.0,4.0,8.5,0.0,0.0,0.0,0.0,0.0,4.0,0.6821,495.0,3.0,12.0,43.62,19.0,0.0,0.0,0.0,4.5,5.0,4.5,4.5,5.5,3.5,4.5,4.5,4.5,6.5,0.0,7.0,4.5,0.0,4.5,3.5,4.0,0.0,3.5,0.0,4.5,4.5,4.5,4.5,5.0,0.0,4.5,4.5,4.0,4.0,5.0,0.0,5.0,5.5,6.0,0.0,3.5,6.0,4.0,6.0,4,9
520,1255,Gonçalo Paciência,A,7.0,0.0,4.45,4.67,4.45,19,6,19,0.98,1.17,0.98,2,1,2,0.21,0.0,0.21,509,113,509,26.79,18.83,26.79,255.0,255.0,6.0,3.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.6044,261.0,0.0,4.0,45.83,12.0,0.0,0.0,4.5,4.875,4.571428571428571,4.0,4.0,7.0,4.5,4.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,4.5,0.0,4.5,0.0,4.0,5.0,4.5,5.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
521,1256,Falcao Radamel,A,7.0,8.0,4.41,0.0,4.5,22,0,27,0.57,0.0,0.62,2,0,3,0.14,0.0,0.15,535,0,704,24.32,0.0,26.07,268.0,235.0,5.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7017,263.0,2.0,3.0,36.84,15.0,0.0,0.0,4.0,4.0,4.2,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.5,4.5,0.0,0.0,4.0,4.5,4.5,4.5,4.0,4.0,4.5,0.0,0.0,5.0,5.0,4.0,4.5,6.5,4.0,4.5,4.5,4.0,4.0,5.0,4.5,5.0,4.0,6.0,0.0,0.0,0.0,2,5
522,1257,García Aleix,MO,18.0,28.0,5.88,5.0,5.88,28,3,28,1.06,0.5,1.06,1,0,1,0.93,0.33,0.93,2280,133,2280,81.43,44.33,81.43,2280.0,2280.0,7.0,18.0,4.0,0.0,0.0,0.0,5.0,10.0,12.0,0.8774,1865.0,30.0,19.0,61.9,13.0,0.0,0.0,6.0,5.0,5.5,5.0,5.5,4.5,0.0,0.0,5.0,5.0,7.0,8.0,4.0,6.5,5.5,5.5,7.0,7.0,5.0,6.5,7.0,6.0,5.0,5.5,7.0,7.0,4.5,5.5,8.0,5.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8
523,1260,Silva David,MO,16.0,21.0,5.72,5.93,5.86,23,7,29,0.9,0.79,0.97,1,0,2,0.91,0.86,0.93,1654,525,2180,71.91,75.0,75.17,1654.0,1090.0,7.0,16.0,9.0,0.0,0.0,0.0,4.0,9.0,11.0,0.8522,1216.0,12.0,16.0,48.78,23.0,0.0,0.0,5.5,5.75,5.928571428571429,5.5,5.5,6.0,6.0,7.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,5.5,0.0,0.0,4.5,5.5,5.0,7.0,5.5,4.5,4.5,5.0,5.5,4.5,6.0,0.0,6.0,8.0,7.0,0.0,0.0,5.5,7.0,4,7
524,1265,Rodríguez Guido,MO,16.0,17.0,5.58,5.71,5.69,26,7,34,0.83,0.99,0.83,1,1,1,0.96,1.0,0.97,2156,585,2876,82.92,83.57,84.59,2156.0,2876.0,7.0,16.0,6.5,0.0,0.0,0.0,0.0,0.0,4.0,0.8798,1642.0,28.0,49.0,61.27,30.0,0.0,0.0,5.0,5.875,5.388888888888889,7.0,7.0,4.5,5.0,5.5,5.0,6.0,0.0,4.5,4.0,5.0,6.5,5.0,4.5,6.0,0.0,6.0,6.0,0.0,5.0,6.0,5.5,5.5,0.0,6.0,6.0,5.0,6.5,5.0,7.0,6.0,6.0,7.0,5.5,6.5,0.0,5.0,5.5,4,9
525,1266,Gavi,MO,19.0,30.0,5.57,5.83,5.49,29,6,39,0.91,1.13,0.87,1,0,1,0.83,1.0,0.82,2059,516,2798,71.0,86.0,71.74,2059.0,2798.0,7.0,19.0,16.0,0.0,0.0,0.0,3.0,5.0,19.0,0.8664,1305.0,18.0,28.0,48.92,66.0,0.0,0.0,5.0,6.0,5.5,5.5,5.0,5.5,8.0,5.0,6.0,0.0,3.5,6.0,5.0,7.0,5.5,5.0,6.0,6.0,5.0,5.5,5.0,4.5,4.0,6.0,4.5,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,3.5,5.5,5.5,5.5,5.5,6.0,5.0,6.0,4,9
526,1269,De Paul Rodrigo,MO,13.0,23.0,5.5,5.42,5.48,23,6,32,0.92,0.66,0.93,1,0,3,0.74,0.67,0.69,1388,359,1859,60.35,59.83,58.09,1388.0,620.0,7.0,13.0,8.0,0.0,0.0,1.0,3.0,8.0,3.0,0.8432,1203.0,4.0,14.0,57.46,23.0,0.0,0.0,4.75,5.25,5.6875,5.5,5.5,5.5,4.5,6.5,5.0,0.0,0.0,6.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,5.0,5.0,4.5,5.0,5.0,5.5,0.0,0.0,5.5,8.0,4.0,5.5,5.0,5.0,7.0,6.0,7.0,5.0,4.5,4.5,5.0,4.5,4,8
527,1270,Rodriguez Miguel,A,1.0,0.0,5.5,0.0,5.5,2,0,2,1.41,0.0,1.41,1,0,1,0.5,0.0,0.5,58,0,58,29.0,0.0,29.0,58.0,58.0,6.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8959,48.0,0.0,0.0,35.71,3.0,0.0,0.0,0.0,5.5,5.5,0.0,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
528,1271,Lemar Thomas,MO,11.0,11.0,5.48,5.0,5.31,22,1,26,0.63,0.0,0.71,1,0,1,0.59,1.0,0.58,995,67,1134,45.23,67.0,43.62,995.0,1134.0,7.0,11.0,4.5,0.0,0.0,0.0,2.0,2.0,4.0,0.8862,787.0,5.0,16.0,49.09,7.0,0.0,0.0,4.75,5.0,5.5,5.0,0.0,5.0,5.0,7.0,5.5,6.0,5.0,0.0,0.0,6.0,5.5,4.5,5.5,4.5,5.5,5.0,6.0,0.0,0.0,5.0,5.5,5.0,0.0,0.0,6.0,0.0,6.5,5.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,4.5,3,7
529,1273,Pérez Ayoze,MO,10.0,12.0,5.45,5.45,5.16,11,11,25,1.06,1.06,1.08,1,1,3,0.82,0.82,0.6,754,754,1358,68.55,68.55,54.32,754.0,453.0,7.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,0.8398,384.0,7.0,10.0,46.15,19.0,0.0,0.0,0.0,5.75,5.55,6.0,7.5,4.5,5.0,6.0,4.5,5.5,6.0,6.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,4.0,4.5,5.5,0.0,0.0,4,10
530,1274,Lo Celso Giovani,MO,7.0,7.0,5.43,5.5,5.33,15,7,24,0.7,0.65,0.78,1,0,2,0.73,0.43,0.67,819,291,1336,54.6,41.57,55.67,819.0,668.0,7.0,7.0,3.0,0.0,0.0,0.0,2.0,3.0,6.0,0.8578,644.0,5.0,22.0,56.41,10.0,0.0,0.0,0.0,5.875,5.5,6.0,6.0,6.5,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,5.5,4.5,5.5,7.0,5.5,5.5,0.0,5.5,4.5,4.0,7.0,6.0,5.0,5.0,5.0,4,7
531,1279,Kike Pérez,MO,9.0,15.0,5.36,5.67,5.31,28,6,36,1.0,1.13,1.01,1,1,3,0.79,0.67,0.75,1917,380,2362,68.46,63.33,65.61,1917.0,787.0,7.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,13.0,0.7843,1401.0,19.0,26.0,51.7,43.0,0.0,0.0,5.5,6.125,5.555555555555555,6.5,6.5,7.0,4.5,4.5,5.0,0.0,4.0,6.0,6.0,7.0,5.5,4.5,5.5,4.5,5.5,4.5,5.0,4.5,0.0,5.5,4.5,6.5,6.5,5.5,4.0,7.0,3.5,5.0,5.5,7.5,5.0,5.5,4.0,4.5,4.5,5.5,4.5,4,9
532,1286,Gil Bryan,A,10.0,10.0,5.27,5.27,5.02,11,11,21,0.96,0.96,0.98,1,1,1,0.64,0.64,0.62,625,625,1050,56.82,56.82,50.0,625.0,1050.0,6.5,10.0,4.0,0.0,0.0,0.0,2.0,1.0,6.0,0.7813,386.0,4.0,8.0,46.07,10.0,0.0,0.0,0.0,6.0,5.4,5.5,5.5,6.0,7.0,4.5,5.5,4.5,4.5,4.5,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.0,0.0,4.0,0.0,5.0,0.0,4,10
533,1287,Aguado Álvaro,MO,12.0,0.0,5.26,5.5,5.26,27,2,27,0.74,0.0,0.74,1,0,1,0.48,0.0,0.48,1391,53,1391,51.52,26.5,51.52,1391.0,1391.0,7.0,12.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.8553,978.0,9.0,11.0,62.38,8.0,0.0,0.0,5.0,5.166666666666667,5.375,5.5,5.5,0.0,4.5,4.5,6.0,7.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.5,5.5,5.5,6.0,5.5,5.0,7.0,4.5,5.0,5.0,0.0,5.0,5.5,5.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8
